,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1.1962503741271229,0.9738486671578628,0.7503271142305885,0.9475174278640441,1.248354019845992,1.5304569789166549,1.8942929598956562,2.4895181693040507,3.1315966734391933,3.485540476245642,3.42640177691924,3.209439879400921,2.815809197755694,2.4902269866410887,2.3234908994645687,2.14,1.945497053626308,1.89,1.7492621489338023,1.59,1.3191659479143565,1.225603924896581,1.2437496376587225
1,1.2377811490409965,0.9998538546721071,0.7801969522489932,0.931283475107311,1.181401129561541,1.609701866274199,1.7887606770289715,2.37319286674423,2.9114898983388326,3.3015686917443583,3.489383161440025,3.263264998752284,2.8526639452645512,2.482306185700385,2.3105147723968567,2.14,2.0423789587009313,1.89,1.820140152945251,1.59,1.2161112201264954,1.211340729791489,1.2409649191536178
2,1.2161281457114397,0.9466413722562202,0.8981426341776028,0.9544633486675778,1.0682682420442884,1.7069990047049657,1.9278664134343355,2.327314782063878,2.9335809127623858,3.6334433771589274,3.6498231286612675,3.093320377899264,2.637199480002331,2.481357449743222,2.2184045742762977,2.14,2.061715091028377,1.89,1.7873193564924055,1.59,1.2840694551833216,1.2202395257404413,1.2445199522915533
3,1.177467800558445,1.0376817004617191,0.8723290577862106,0.9657293831250723,1.3052028783380405,1.366426552288222,1.8279610970241111,2.085555239951434,3.1223382430010473,3.3791835989467565,3.452368327205776,3.0744958462275807,2.917600358912974,2.4928115685275927,2.345379155833288,2.14,1.9427254194979278,1.89,1.599489438548586,1.59,1.5204402168512132,1.220641084702403,1.2372693121438405
4,1.2048284186345355,0.8036336221515556,0.9080911182384664,0.9309914558276473,1.2657377329141792,1.58574326710591,1.9552554222547869,2.7789468806701016,2.854428188511868,3.301060037493181,3.496392434653888,3.23192342420365,2.7901053444821913,2.5251988230508617,2.2779928368427806,2.14,2.0270356762857076,1.89,1.7822353807467586,1.59,1.2168386913813676,1.2267853930066144,1.231454064170909
5,1.1022107062377828,0.8537827888390684,0.8939565077130764,0.99424955922464,1.0524767757420315,1.508319344027522,1.794082522165258,2.621626602282044,3.0193327674691584,3.4508664781989404,3.407126190391467,3.040553388629919,2.920815556013213,2.3887968204293837,2.2617926957894703,2.14,2.094743813481202,1.89,1.7919066799602523,1.59,1.252572085541043,1.216229196915048,1.2380255745829745
6,1.2230778929113646,0.8809783991091961,0.8014932809309386,0.954905768746246,1.0990098183582016,1.4927398745301983,1.9444883472169157,2.1069632950861017,3.1331273163513753,3.295846607443581,3.5367144057961206,3.1599812225304196,2.7119202212624587,2.477953820072091,2.2100409415363265,2.14,2.0952790575292006,1.89,1.767667071223368,1.59,1.3964251977055304,1.2266633369102853,1.2368293340809517
7,1.2387711389038556,0.9619778934908285,0.8315318007251817,0.9435720376130358,1.0012093113079248,1.3568550374033246,1.9444863228016778,2.6956143393040444,2.8536915202834443,3.3200559730653505,3.430348515331889,3.0964981038099286,2.671327949271658,2.3917454569094656,2.289822658160375,2.14,2.00506576081369,1.89,1.875739376370862,1.59,1.23304995048704,1.2198175095695856,1.2330184425388695
8,1.1896301656686732,0.7862909835424168,0.8518865696077781,0.9631124288831845,1.2321756371280514,1.3807747803322794,1.7220425080192057,1.9850147110287404,3.039581827431218,3.462705831584192,3.358352668265535,3.230868161006041,2.715337922387485,2.5387679965468934,2.281111028933545,2.14,1.957219684827017,1.89,1.8215373691680241,1.59,1.5226254780597472,1.2230676047401285,1.255999196754352
9,1.125032035053535,0.8641307667245731,0.8350683868975033,0.971792882890998,1.2531457779274735,1.410368144720685,1.7481368997500495,2.52430303868769,2.9104394825993087,3.549234401388095,3.3026412592411765,3.125826337677017,2.832114942722326,2.4015774155017398,2.2872090708012403,2.14,2.0801574731732626,1.89,1.6157661139793411,1.59,1.479648353066878,1.2224232949473943,1.249552294985815
10,1.1034512977852855,1.0359619536954807,0.7877088206405272,0.9521625450257623,1.2556844052890783,1.4267133122398208,1.7480431578396811,2.690295463387401,3.1309373217264174,3.309324833020381,3.4035424226902142,3.0261597439849455,2.642257008917608,2.5810187425490554,2.329455922176402,2.14,2.1291575173841744,1.89,1.8590586607240458,1.59,1.388981670314302,1.2287390672883542,1.2362846908615344
11,1.1655472802635392,0.9137913948277528,0.9037689854842776,0.9708817096548695,1.222555726657655,1.609364723509361,1.7735151517440388,2.000744096759461,2.884823903130565,3.2835636445413683,3.472427708477946,3.0533826581348573,2.79905759327653,2.512882575441597,2.1800092257058767,2.14,1.9023705314830899,1.89,1.8642819794733598,1.59,1.3564253469424508,1.228626019410873,1.2359172049113483
12,1.2461121143480733,1.0144679062470203,0.8707783812900272,0.9586386302880805,1.183614049130156,1.3580347634798535,1.9694236074258202,2.3449915919181956,2.886935455687656,3.314563420952464,3.590271971833979,3.2733190024365757,2.6214630035746778,2.4847543019642404,2.155544373403268,2.14,1.9772667081879236,1.89,1.6364372699570897,1.59,1.4810330166494305,1.224145878902135,1.2307449122489165
13,1.2310764727736327,1.0720294558363561,0.8218725848508482,0.9790880851747732,1.0070365585795935,1.6082185356443055,1.7984617966193734,2.428299690368144,2.8223135327888595,3.434265989209759,3.3525570077647644,3.0359135470014147,2.7792610348844056,2.366298699661934,2.3506173450281618,2.14,2.0779389725802573,1.89,1.8129584343628504,1.59,1.3016210642402888,1.2188565192737317,1.2453844286326539
14,1.1509052043979124,1.006265268764494,0.7720038727228707,0.9314798181281178,1.1249754038000601,1.7107685044701864,1.7848170329434772,2.747742246921381,3.1983146023763296,3.284093956405171,3.645286733319201,3.2831204352924943,2.838085889209746,2.551973822553947,2.291370697917535,2.14,2.0106833162553825,1.89,1.8532715201758272,1.59,1.3069164684609371,1.2267670426667492,1.2506976244876382
