,TempA,TempB,TempC,TempD,pHA,pHB,pHC,pHD,ECA,ECB,ECC,ECD,DOA,DOB,DOC,DOD,BODA,BODB,BODC,BODD,TNA,TNB,TNC,TND
0,24.28305060921107,24.39553407440579,24.852261566757527,24.95989202284547,7.426328170647273,7.557808626502276,7.355714214053078,7.34231646526528,955.6991795935827,955.5379803506535,894.9200423338131,969.9832783594063,2.057105934041618,2.036848782164587,1.9715115450688818,1.9828913690022427,30.78548274400428,30.457679844459687,30.791063145593487,30.650517433617114,1.6175943067463543,1.7492621489338023,1.7150986204131504,1.8914690105955458
1,24.443975530943966,24.777238395669393,24.846046116878423,24.634451128162652,7.365634506051392,7.450110303233043,7.342840760495701,7.3774997659433055,952.3941232703621,985.0365452117132,841.416023656966,953.7445869646621,2.0914312405395843,2.055925086818674,1.996664342502831,1.996585212299833,29.787707830326834,29.986830814133576,31.857718657535,31.36649515858324,1.7855672066976584,1.820140152945251,1.7338262621977039,1.9102780746551997
2,24.47444054830637,24.422356439066295,24.989434371743712,24.940783309091533,7.304784266146227,7.481027978671651,7.33235820940717,7.2613855807607095,957.0329366922434,966.9154183475706,906.4604410363321,958.8302683353262,2.0619252949643063,2.0680157681532125,1.981493990610663,2.0029860530118997,29.804172491217553,31.683619526259662,31.812307355412564,31.650064866159926,1.6090251578557158,1.7873193564924055,1.6896582356837697,1.9660767628044995
3,24.21276116952731,24.59017132051285,24.93811838236908,24.834943398380915,7.358858248840037,7.615523058899455,7.343866251063303,7.380965887863874,957.8799511836272,989.4577462195982,938.4807759127538,963.0133830550396,2.074574304048046,2.066649912627887,1.982485771405672,2.0046018885311057,30.353964641481795,31.094415408855255,31.895149814266794,31.25673695909887,1.6879969658996534,1.599489438548586,1.810547145921935,1.9452388907134956
4,24.21140074531302,24.780269820349965,25.08510205893357,24.83207644608785,7.365484565060064,7.467087893128063,7.354296360740372,7.354063568145251,956.826464094791,982.3361910657859,905.1264936914682,964.6005267976684,2.0018371002401585,2.0820157924109735,2.0035250582472948,2.0480082571145095,30.178045475893462,30.4654755006266,30.579519558255516,31.175873891249026,1.6505323132125822,1.7822353807467586,1.9048894534405223,1.8903109029946363
5,24.851777975826568,24.634312610480546,24.712848348416866,24.97298449287425,7.356629440633928,7.56895023657469,7.323828225253312,7.278702229346422,956.0846014045943,989.9828118060618,866.8811995089862,973.4389201953661,2.0874457826785213,2.050625379529088,1.9869655688641188,2.0181564306980992,30.408223648640234,30.874141255151667,30.95861433806997,30.13255768628747,1.6187604748422237,1.7919066799602523,1.7006720870073564,1.918606984598336
6,24.548781464198832,24.791029193686192,25.297066536103443,24.61506291445697,7.31113641312236,7.390221962887112,7.325855482841584,7.3694014518671676,957.035279722423,970.2117134437117,891.4781518664821,960.6687517630226,2.0470468754029785,2.0806578672309,1.9844698187756042,2.0167745235777814,31.069732965374715,31.679204463859485,31.764295743452656,30.69362956884143,1.7254442694136367,1.767667071223368,1.9978154422496035,1.917294374126081
7,24.56840584597161,24.70854036894429,25.00671945837971,24.614753178055913,7.419811411460067,7.4130396796031715,7.327272457680948,7.254576785299105,955.0495868461556,979.4399056710998,845.5530771462531,970.927595134042,2.0052061989159067,2.0659250928584103,1.9822821156028305,2.0138956737813305,30.867033053414332,31.465555634941246,31.313534152526532,30.785295756566097,1.812450145108238,1.875739376370862,1.7161362722659885,1.9313440426123942
8,24.705884410105607,24.765045306020212,25.086405573672717,24.818642687095497,7.424066518398576,7.612342715855466,7.333276923428989,7.255600932005709,956.8731126398934,952.0152773541267,898.8774523172797,961.4287613200944,2.09016533614291,2.070326487481098,2.013636540553116,2.032129640566484,30.798332258888582,30.71307366532333,30.78690488657885,31.074851456705403,1.6535413615334777,1.8215373691680241,1.7626924158655224,1.972679121006606
9,24.431296980041875,24.351836145532214,25.172833585003723,24.992094195520714,7.415732789207354,7.586448797869347,7.329630797011751,7.3272157655783055,952.2306363528046,977.1033718604547,938.4188057024584,953.3864954834432,2.094812596360865,2.0307808359675987,2.0223034089048992,2.003880443653581,30.581178182250788,29.967369909045814,30.76908790806867,30.605531747676007,1.8283097939414374,1.6157661139793411,1.972809478287236,1.8854241441748998
