,0
0,0.043293969163981705
1,0.042045114823055035
2,0.019172252465074785
3,0.06275206173075155
4,0.006884305891951397
5,0.05682396545779479
6,0.04650195167444009
7,0.04766014727167858
8,0.02889112822147326
9,-0.018007078856148176
10,0.053550941782790754
11,0.08443396464437117
12,0.03563439616418976
13,0.05457985958231546
14,0.10516601010867349
15,0.06589041337005208
16,0.055983726393039404
17,0.04535890634186483
18,0.04868653653084615
19,0.023699800823980974
20,0.0594405499873605
21,0.013439439075993521
22,0.06708837190430754
23,0.025231805991526423
24,0.05616160086158145
25,-0.007452261460137298
26,0.03176563986581234
27,0.07819196308289454
28,0.0369832580211801
29,0.022466785946546185
30,0.06106628614546413
31,0.026190677020489456
32,0.07728197329926989
33,0.07333539870292345
34,0.03481978603621321
35,-0.0031781809313903816
36,0.02768846806547105
37,-0.0028967110074394993
38,0.023230726205562477
39,0.04753599059135566
40,0.05210190583447763
41,-0.0287682837943099
42,0.05938383374586338
43,0.026569949817562055
44,0.05277567253512465
45,0.010306387697843245
46,0.060992792283911385
47,0.04851321181205889
48,0.05383660808111419
49,0.09689737974200506
50,0.014522222104966426
51,0.06659181341562628
52,0.09001360909998951
53,0.043900278039776745
54,0.018924043196175168
55,0.03848554750372406
56,0.054950159793267166
57,0.029747661555048665
58,0.08194169944312586
59,0.04725960151157768
60,0.02433511864803417
61,-0.00891664137944572
62,0.05767511899255687
63,0.04874911464474831
64,0.056460335771895145
65,0.0161365756178529
66,0.029205228394937117
67,0.04810503053246192
68,0.03701584664325991
69,0.020692286079097642
70,0.006101732765054057
71,0.06634214003226781
72,0.06406479549869587
73,0.03905401934160377
74,0.05916885173561959
75,0.04697511177785399
76,0.030950769117161252
77,0.01030614230991478
78,0.012739426392227977
79,0.015412913453137892
80,0.0213551481514384
81,-0.023389354780539287
82,0.04284611132973261
83,0.06587995672440433
84,0.04843710781449671
85,0.05475898886355426
86,0.022823868766091486
87,0.037374883566396344
88,0.06563767774043529
89,0.020964835629204474
90,0.03987684049226494
91,-0.01836432463343362
92,0.029767258737563782
93,0.07609334499769722
94,0.0456758675550772
95,0.007175944492667092
96,0.015030510197368861
97,0.017008197318885934
98,0.044438804083046235
99,-0.0006812029535437905
100,0.0651100594605665
101,0.015150750816555637
102,0.041917793058459656
103,0.043771772525084046
104,0.07120319990664634
105,0.052746454359407655
106,-0.011010751916700257
107,0.03889776883251361
108,0.00592717363282922
109,0.045768342048884685
110,0.09327457117719837
111,0.05161177826919819
112,0.0504004637565799
113,0.014880939776954809
114,0.017810384516379486
115,0.03732894446984651
116,0.0738356022335245
117,0.0636664897787658
118,0.05655515505730165
119,0.03403809321705583
120,-0.00901076300646085
121,0.04410982905179832
122,0.04768747978655061
123,0.02995570139503093
124,-0.005658796124629302
125,0.013175484717743663
126,0.027761286552797658
127,0.02322676923541743
128,0.05510284740504764
129,0.05941306487215089
130,0.0010875662520237594
131,0.059529135292601544
132,0.056170336996192005
133,0.08502882614699843
134,0.07811034817243886
135,-0.0052438980678148036
136,0.01950004261201472
137,0.05478962005063389
138,-0.0056253491931912945
139,0.05656454974276766
140,0.06704854880243905
141,0.037331366862840824
142,0.04931224900116017
143,0.02801859516221583
144,0.039078275042257415
145,0.03753014043366826
146,0.060923575892897604
147,0.028820912835492294
148,0.03052573369183499
149,0.02967796312257437
150,0.011417325312557852
151,0.02332901900079148
152,0.006484656667119906
153,0.049137707501366944
154,0.05052857450134348
155,0.08114893238227766
156,0.028674174367344856
157,0.028108090859406156
158,-0.0070940042055945285
159,0.023371056408071748
160,0.04469277145850129
161,0.002122695269760855
162,0.02037967505657752
163,-0.0017021690105079486
164,-0.001717166608820958
165,0.03270582829877977
166,0.08022922024536489
167,0.024200147130595925
168,0.07869175159033256
169,0.06338609642819898
170,0.05567648090847484
171,0.028570341186527216
172,0.07949495706289303
173,0.025467404642122826
174,0.01623228287859833
175,0.035571989019604476
176,0.04479205483785671
177,0.03068004911618636
178,0.05387125594062286
179,0.028751336567068898
180,0.03027838790536032
181,0.04475900634918295
182,0.02884716949448862
183,0.03933404946076115
184,0.010528561073453251
185,0.040282264691020135
186,0.031562969838819385
187,0.010029879661673043
188,-0.04645883296621693
189,0.007192331222477969
190,-0.01527911892235727
191,0.04655353833825155
192,0.01952638806983614
193,-0.026026021798622907
194,0.022774541752119702
195,0.03157792389495619
196,0.08763275374078394
197,0.06122212130450985
198,0.08117543385694637
199,0.043439556386603614
200,0.039317847190043664
201,0.04575708410870071
202,0.01003939828591809
203,0.06897589127052094
204,0.07589178072905944
205,0.0329191452442291
206,0.04843818826813966
207,0.02786954094582136
208,0.06275590520087372
209,0.04399877802964755
210,0.021136567412357796
211,0.0061069579738235605
212,0.027976172970774434
213,0.038458648063894235
214,0.007255707189916015
215,-0.040288701486108844
216,0.1016826370038657
217,0.04368732011422333
218,0.047235722869905274
219,0.08888033941554893
220,0.06336501836914689
221,0.05836914319798307
222,0.03761831263496737
223,0.048968782974874
224,0.0437840420680812
225,0.061338982236767196
226,0.04742502931597158
227,0.05955374326684995
228,0.08819548778565753
229,0.022028731065367523
230,0.02776308330236594
231,0.02431231180489892
232,0.005504364682136682
233,0.06713295523598545
234,0.00837705843232033
235,0.03220458106635096
236,0.007359173130907544
237,0.08760774269081004
238,0.0470735115811835
239,0.05337429336545753
240,0.05025558314986463
241,0.024413981172559756
242,0.0895297386951732
243,0.021136833075827588
244,0.007733617295169081
245,0.03538356900563197
246,0.02751486347168369
247,0.006950165331741856
248,0.076469225525283
249,0.03963599903566182
250,0.03328537430089264
251,0.04418895871555148
252,0.02021049292572485
253,0.08522895758207302
254,0.029081543686396247
255,-0.015358070436761956
256,0.04007493011803711
257,0.057260441443702535
258,0.055012442094152764
259,0.11299434795612637
260,0.06608293802892427
261,0.04523526771662092
262,0.03859867798240374
263,0.051028616214099466
264,-0.025501051423225396
265,0.02805762448803966
266,0.05024593680111943
267,0.07971830973603089
268,0.028096192086879135
269,0.03822666402728798
270,0.056109334686994625
271,0.07819536704775265
272,0.050633187466659
273,0.04544996153704553
274,0.022674627856431265
275,0.04802671631443133
276,0.04553826420494691
277,0.03890644065673274
278,0.06480124752613678
279,0.022317140867599214
280,0.0476138309582543
281,-0.02054641444507555
282,-0.008833750700806947
283,0.05417086597895959
284,-0.0060630967291376205
285,0.07071114556327235
286,0.0679730128342803
287,0.011845604484685527
288,0.022456208174369597
289,0.03702041249207077
290,-0.023424110981361185
291,0.02656001681224245
292,0.04103704195405962
293,0.05701963909722273
294,0.044730783122565135
295,0.011585782238601308
296,-0.016512808312296578
297,0.023745830434825855
298,0.09057896339505124
299,0.05903923202473239
300,0.019941002404007542
301,0.005452063319662194
302,0.02834879369465345
303,0.03088323763237895
304,0.038769266308130976
305,0.06207665051794005
306,0.015783810925328816
307,0.04748066459080182
308,0.03474403029535027
309,-0.019507495384110837
310,0.053062217035244635
311,-0.032349269143288666
312,0.07950498169106901
313,0.04443403943231896
314,0.027763086949560256
315,-0.001598492802603206
316,-0.007643100214219788
317,0.0009245176227211784
318,0.08822848067095908
319,0.0030953230944736378
320,0.01985210934333089
321,0.046809952467193446
322,0.09114749597381624
323,0.05553620615495434
324,0.0467111956993513
325,0.04664597841463405
326,0.02856963910811594
327,0.05483654741262434
328,0.013863336436900348
329,0.08587447501645332
330,0.03317605164261848
331,0.03558647776951269
332,0.08546126432750861
333,0.035106183435752544
334,0.038650759255011546
335,0.038235448081602987
336,0.05923841905212132
337,0.03068349576593505
338,0.04846973473677717
339,0.011771812796171302
340,0.027799701653651226
341,0.02396420654870031
342,-0.0023833344627575926
343,0.09772619926496928
344,0.04437928286274369
345,-0.005159456305455253
346,0.06150013029609996
347,0.0641902098310239
348,0.04198579316698502
349,0.015842598087738975
350,-0.0004401277244825805
351,0.05562621703998753
352,0.02120773494565329
353,0.07383338190144509
354,0.054170434552912365
355,0.08550806958527514
356,0.03337978465397738
357,-0.03218426989500747
358,0.018889733724293048
359,0.021657514104008117
360,0.050913908722704
361,0.02722045343395024
362,0.058994693631577194
363,-0.02737966838003285
