,CdS,CrS,NiS,CuS,ZnS,MnS,HgS,AsS,PbS
0,1.969366239355356,0.6175269422809082,0.8695874512137051,0.16828993229342903,0.2971439108450992,1.5282215200524496,0.08263563056793308,0.04427856864445794,0.6866997572144273
1,1.2310801796904696,0.5885670183372056,0.13797052113983158,0.859455100548396,1.030315929150769,1.2319265596186089,0.082849467977927,0.1313534649681067,1.103005046221207
2,1.1245052785242031,0.24064573174548698,0.3068460981764601,1.7372339891078257,0.4173577013041252,1.4496045598889322,0.0628773399065519,0.02654627488895342,2.6692461743024944
3,1.01431275150017,0.6111449437023038,0.08987165995820051,0.18163222577466764,0.3904229911914511,1.2594018675638172,0.05868250596645693,0.09810686616717097,0.48976964007174256
4,0.8177154931485275,0.23093779769692946,0.21000132665060672,0.552302101965592,0.39772163946913003,0.9724479272501332,0.0881236774700545,0.04714596874220374,0.9332930106164119
5,1.1316706953940918,0.32901269002967204,0.7987354051336346,0.1945504777766104,0.5314850186699547,0.8578718957931866,0.05144935058564525,0.12659402827909932,1.592243473938342
6,1.3426988468541117,1.1230531680345466,0.6112156131858923,0.49980319184052124,0.049513607913233726,2.2882700034179067,0.18882685276198005,0.09530629268652739,1.0498665191340666
7,0.6412605580926274,0.283030476672394,0.5347029317935403,1.5608649785947537,0.6270223310603241,2.4407437345399727,0.07912526318722575,0.11006385983279673,1.646515151343006
8,0.5618709033952503,0.6781382522914479,0.47322914819990314,0.8725165387361382,0.059646622805816674,1.210136793309211,0.05922331672282272,0.08311355747502386,1.5050296505198397
9,0.2608927122087614,0.7766258622974458,0.8603914206758964,1.8558574285964986,0.6423195168936309,2.049049164517411,0.01740199231902137,0.10438078192083197,0.6093479241552393
10,0.5708641860642667,0.1085925670385268,0.2935285460304715,1.751342010480706,0.3830635856999527,2.8466399348458404,0.14927910990986687,0.09767119523634754,0.7538416979782809
11,0.6744527115445154,0.8816001808910814,0.24534760629125302,0.04448767769278705,0.6103244997540533,1.2758730488992274,0.0889223878617599,0.07238558131690728,0.6217868254889948
12,0.21293612825836952,0.5468766529294391,0.4988461222596312,0.5986334451152822,0.5900211469022166,3.9666751390013832,0.05655804074054,0.08673074903967518,0.8406673783943055
13,0.7102067926421478,0.40012451011657646,0.24904993535124434,2.3889361281047528,0.7040690464698951,2.1594401689066167,0.05225616838693014,0.07595063390698492,0.5556692176622149
14,0.25890726369842054,0.6025851530078705,0.47448415365837593,1.2245535081052012,0.46672263270197506,2.211595601425383,0.2389035304663304,0.10326634052734916,0.8851296151059136
15,0.3609464111441054,0.35852617169026474,0.1868794190227347,0.35090905749839363,0.5117872782519504,1.7922214014663447,0.20105390430735498,0.11380264085302319,1.4461930101896234
16,0.4587562132886688,0.5429115496130497,0.13472066248983713,0.4191437158555754,0.9639584120723115,2.82802467255206,0.009011228527428208,0.08247706828897708,0.9780135582407576
17,0.7014826092429147,0.4720621394008824,0.3514715750308443,2.120088066395032,0.318618527283802,0.7228272391492038,0.15416640148337035,0.07906968230564472,0.9084930493116435
18,0.8303284080441902,0.029397894209232944,0.13618788213288704,1.1400299781764573,0.9180920371699863,0.6955578507649773,0.10032365977294512,0.06884092846371201,0.2854132419815687
19,1.1399255127165944,0.028713676717748438,0.49356196002916886,0.7901324034436996,0.5247309874618983,2.8826513620027994,0.10614289627905009,0.13647429569011638,1.0684295387631828
20,0.31457834964384745,0.3960260842984225,0.21197720780435916,1.3422243255775292,0.36721611147108946,0.5872582642634301,0.09149470223475167,0.0336847266623132,0.18306842756393793
21,0.1991819928220524,0.14041876522215568,0.22315046692777815,1.0165272816294209,0.234259769870937,0.9745522182624311,0.2557490689082058,0.06089316801554763,0.7555648195136455
22,0.5155059160108498,1.0658101618611595,0.8100019500095854,1.7067588039340322,0.3298801711395719,1.3192790502439153,0.1489008014999568,0.11546658616626816,1.112860724912046
23,0.6727230276033813,1.2606224295308446,0.2610309095579968,1.4513006027621878,0.2727661587987545,3.0752667241331157,0.07149701181919565,0.14898283216249253,0.297619828075552
24,0.5638056296408027,0.3797119655926227,0.26349404928220294,0.973112892042779,0.749090826358376,1.6040846424948243,0.06097509139914851,0.026056623766157472,0.19187101309842558
25,0.5900533470774916,0.6498704581659442,0.4847695677444694,1.2275163720301727,0.6472376391776617,1.419142191769652,0.02340462552741973,0.11073413787608442,2.0671194171244816
26,1.0241496070246696,1.0518934298452318,0.36638019849243,2.2016682333583266,0.8775621466383474,0.4613252731600377,0.10750454899128983,0.03566630367371278,1.3640873681222923
27,0.7566962609001187,0.7136590558190301,0.2737353785513494,0.012690856403990147,0.4028975241293301,1.2407683628249697,0.19721735612212482,0.09965524673151933,0.09666378048866286
28,1.6058708840260552,0.38676839985991907,0.27868567802967503,0.5965239807380192,0.8527989266660639,0.7279204590952927,0.34998596214186917,0.07686382797522714,1.7078565104053356
29,0.5027402509861543,0.3452735965676221,0.955043235488944,1.7895985569006698,1.0932031717791952,0.9260686306200412,0.17241354680451476,0.04831726982483438,0.9354414953366242
30,1.3939589753217234,0.5982552567597879,0.7172755603036658,1.2010046899157574,0.09900617582462445,0.7702687114746887,0.2833188563780636,0.0783294694665898,1.1913286327972252
31,0.18470169888147497,0.4769393595904381,0.6738631821969121,0.9710971596808143,0.5150351020354599,0.8081126464184691,0.2598248159993187,0.051055069508749946,0.41870986668103555
32,0.2587798128045861,0.1933235043428732,0.8278390562959528,2.1766101225340035,0.5714002803174882,2.0712383157177205,0.10280896284653707,0.08289145249200007,1.4842526938986542
33,1.0096902198586903,0.4869635210833587,0.20252049247187612,0.27456514580887437,0.3213484114183342,1.7153955295651588,0.10651606676342508,0.08292925720266466,0.5298095588218535
34,0.848421312778602,0.729720852574276,0.5585879851631401,1.1858076887852096,0.7585042810998383,1.458201258065706,0.07263081637539147,0.07662638063171595,1.851982593794105
35,0.28737153342283633,1.0960501359521029,0.46239043227559007,1.5595833997104234,0.6472500900638491,1.5033649280221373,0.10703138201589472,0.16416815424737768,0.7212839673804137
36,0.40275100431781796,0.9490135437884375,0.8856366148128012,2.059099526300505,0.6303910686904997,4.314221665494252,0.0923436106102582,0.09148067032898465,0.605449062230411
37,0.0207429967897369,0.5814905766630311,0.6379709992237272,1.3107966816955356,0.6418552638239996,1.8335700486231699,0.19793396697465104,0.0959156288867832,0.3716718610426039
38,0.40289594261338363,0.41783047182372374,0.5472016306426947,0.3992604110090783,0.411834885284407,2.388578535187897,0.043550005533450536,0.09976706683570742,0.6712367581524686
39,1.1482148709835982,0.2914043535553399,0.14567069170488695,1.2488995164477479,0.31248661650539744,1.362046142170937,0.23500499393236496,0.10693421908765238,2.235010576365586
40,0.14770415401018872,0.25376426161368465,0.13390118266392378,0.41650614514196005,0.5636911473087967,2.225552464801014,0.18762396701999157,0.10443172536703257,0.8393610184044292
41,1.4322891718052144,0.20929409265517754,0.4743668866658298,1.4013693237340197,0.4710713975672841,2.785167670597067,0.06425556728244955,0.08203439150617935,1.96193717111405
42,1.5962264470311707,0.2650687534825659,0.22964764465211196,0.536834423407406,0.18489795998510183,2.3803882787073944,0.023965572492162523,0.08714738549257735,1.2824025306227016
43,1.0614764843153228,0.4237588598544829,0.45382163572191997,1.3613145409205174,0.7126889252451484,2.698007741307535,0.1650715805228825,0.09531472151522521,1.3886151625103573
44,0.8627337725646316,0.9639997013035384,0.5133300049763537,1.0559087577861785,0.759958951375715,1.5459243296186875,0.07908708672703932,0.09519099920246915,0.29395766058129225
45,0.00030040788429069876,0.12354964836024981,0.706426387324968,0.5212074308347937,0.9064232433440023,1.5459464710864272,0.10304952295739238,0.04126063240791069,0.8835881682140375
46,0.7764362010064109,0.1259611131778459,0.7561572183519851,2.2508165358177687,0.44048622006689164,2.378169963337494,0.15491047490021914,0.059146255497113394,1.6245856729688026
47,1.3004027573697767,0.8558615317734017,0.887366358290458,0.6685316874028653,0.3511426952874914,1.9330067266808573,0.27466398045292756,0.07206861265796358,0.9391782800312146
48,0.6931048373699426,0.5177170967482425,0.07113458151754909,1.7512634038737875,0.6531450068123891,1.951781953005488,0.12449222743811911,0.10004879593693745,0.41791935726136337
49,0.8574689906816177,0.7772044706375706,0.3717254494856507,0.20403984162063604,0.5520767768511045,1.9781865864184083,0.25931151307419775,0.06116941917994353,0.953694454119397
50,0.3176513389799754,0.43658863086463195,0.11733256866348313,0.18613990849049522,0.3330725257325131,1.2948131734331467,0.3688886916547128,0.09178779219889156,1.8818168117823748
51,0.5998771698209052,0.24429682563725807,0.14066003643380964,1.6037539195209143,0.9824013279876312,0.8612392114242341,0.08679858568391202,0.1409475974248177,1.1548864178829517
52,0.5264691315761352,0.741585133688784,0.3209986807353723,1.8230271455762141,0.49771175551440033,2.4878312415923505,0.028346514438825784,0.051669268914705295,1.5254146978714418
53,0.052104247203437315,0.6648536712982154,0.4049294380678317,0.9186799665013942,0.5165578318253815,2.4567842596789116,0.08223345310689764,0.07823354601208456,2.288856706135403
54,0.9342277980056579,0.7753439898221521,0.6814098817528986,0.4438892158710912,0.6868601090205093,1.5478414117834938,0.31154286429872685,0.047419065053104406,0.08279413172201944
55,0.5687475281038981,0.0720958295783633,0.8063911382051505,2.3593146913862024,0.5480381055600763,3.633917360452611,0.012997267141745872,0.1130926518503438,0.6686505910661351
56,0.12363226522641291,0.7393657045881994,0.8593729303561555,0.7320136873517538,0.6641067436228194,1.184804237937365,0.2067349762495832,0.09899397503607815,1.2956640240504418
57,0.5790826412096949,0.3910535586286471,0.6167844614828355,2.00198278850906,0.4811567386125574,3.7359775019431423,0.11397259184973578,0.15108842541334364,0.9742433806955519
58,0.23713233723862737,0.2916666392907483,0.26031510270157754,0.3686188951728261,0.35632179115558826,3.313799107698742,0.24131834214047854,0.06500316029425743,0.163033255524485
59,1.4468901927777986,0.6974530861169896,0.4526606987748367,1.5293538344006063,0.22769328728600835,0.11621689588945117,0.08115404540580319,0.11912633874158439,1.476698092262928
60,0.7540247150850067,0.7830832744747298,0.09106462759652359,0.24272987156240877,0.3843986156563074,0.9757665865471777,0.13804394493835556,0.041044753905498735,1.99386613886924
61,1.2880463669773712,0.972527612704891,0.41452724763843485,1.7988926525606574,0.4836782496147074,1.9922329703689572,0.055194777589300505,0.15853189131211293,0.633916340392412
62,1.0944614014387788,0.8286922113523099,0.419935516163032,0.7091656351533542,0.4291586445794004,0.5726513548383612,0.12398655109375237,0.09178850749425001,0.3267374946382565
63,0.5686679321298749,0.27611581701808624,0.377576746341373,1.0032741266854772,0.5265632866772613,2.4887745946349655,0.10343393520584061,0.10289220206294043,0.7148380152885707
64,0.5961133610839309,1.1279799246440174,0.5341521581140758,1.4478792874885522,0.407385613017258,1.879588410857962,0.04187173154859278,0.08986840550864421,1.0237901339656346
65,1.6375906925732657,0.04617789048252702,0.3967109073793946,0.06693312908084936,0.20368522349455387,1.3081972217393771,0.02587592902698492,0.062231811128824206,1.2934024853523869
66,0.2369695978052127,0.026879975445027016,0.6740639855481394,0.48201194187817303,0.6614528630893958,1.2828831879428988,0.015692180680417042,0.0966200106675677,2.0235348095739134
67,1.2813889177870634,0.5975894977517491,0.3109006073524001,0.23919604374817893,0.7120119017836621,1.23875488782395,0.14505652644648453,0.12582212611166368,1.4630529090125375
68,0.4081080319070503,0.2178190074582627,0.25721254257406334,2.012518441454941,0.6547242036365372,1.719211339649047,0.10163387293944051,0.10260463551492678,0.9590333450534337
69,0.3014642546467313,0.6950912371910379,0.8504118346344554,0.6756752727580655,0.5289242166366124,3.7967035891699537,0.2636472095962464,0.05595444260295285,1.2498370617623142
70,0.48490250029852067,1.190291474334284,0.3298638595381858,0.9371515644527166,0.44781690498054755,0.7115816452601167,0.07841053337716487,0.11783681279403202,0.9768407877069345
71,1.8564479946131605,0.32526901227639704,0.6276530301323113,1.0378606348984556,0.4096369958685574,1.8067527549183366,0.1872930044229945,0.11094829876191635,0.5136184790886021
72,0.41399212637481947,0.4055216550584094,0.18702501764975354,0.8595818916997708,0.2575151411269467,1.2796282530841294,0.14893202625919863,0.13765908768121835,0.059877595835815756
73,0.3782238769565375,0.743548100645452,0.024655524903064552,1.253052833544805,0.2528282897800996,1.1812605119037682,0.056676899870772894,0.12467293999891688,0.6041652150468548
74,1.3310180588944271,0.4934603269894618,0.2198115474094279,2.0466310141797797,0.5009223243592059,1.386211010417867,0.06619941154920629,0.09419328016270463,0.07304397092713066
75,0.615923252292159,0.19322455674639663,0.32644040550408915,1.2206542618221015,0.6045402367304908,2.848380744257336,0.132761887438406,0.09087978955096782,1.420298970718258
76,0.912510573411536,1.209067772244612,0.49307727035339,0.24980951629904535,0.410576913004011,0.6869856470277411,0.13810469674327253,0.12337963709991845,0.3495947033464375
77,0.7525268403021348,0.12665759074215888,0.6799830115112887,0.8009575864965568,0.3625009271377879,4.1727859195343955,0.1540194057457691,0.08420898187279952,2.5083653909720636
78,0.5521201367949211,0.9701164997781664,0.4711388673845891,2.724321728798366,0.5365547802462772,2.6603878190050443,0.056026173937361756,0.04715424643266231,0.9854294829535444
79,0.8171661981976537,0.556781395531343,0.16197467833312817,0.49498161367582044,0.955728662871653,2.411839337858322,0.0672426149078211,0.1010936420084874,1.228085260246087
80,0.5470918029175744,0.5673032109253582,0.8530473781752284,1.6195844801404216,0.2793920944213699,2.7261907489219888,0.05702342082729876,0.1333345563160133,1.5050116655797918
81,0.09810657454841396,0.6498884818081805,0.7088233422823513,0.7678418285376961,0.8186765187357405,0.9511186256663566,0.08523781967623921,0.10310064251009751,0.886851234632286
82,0.08580453884055442,0.5573585253955544,0.7758191884436063,1.7419393574008517,0.4537662759985474,1.831880239661545,0.19197126124424974,0.08109674615040331,1.8162823021140824
83,1.1178832065691104,0.243862207871825,0.27188372483108975,0.7671900001704473,0.3490300525515416,2.535479784332101,0.14858241222082627,0.058521839496997304,1.5453293195129918
84,0.0021302930146467336,0.07921501777603851,0.21137485769132414,1.6747819174331777,0.614543927472496,1.627620495143401,0.05110102936259757,0.12145255313793235,0.8321297832778447
85,1.0512940788276166,1.2498322084916265,0.5812784371307331,1.4067149625575974,0.270978577138109,3.0162546372891823,0.15159109347388333,0.0788277535067283,1.8005519613549996
86,0.5493407093308251,1.1009050594545473,0.6772648032521811,0.15466030241143458,0.8184174842423277,1.7914775246832733,0.08670469850107344,0.0759765441045533,0.13668550831255755
87,0.4000405572602357,0.4170360265593655,0.1347351857209852,1.1001606161345243,0.22368335225029262,1.1685262011990072,0.08926415728679388,0.1100549168099026,0.919176939908651
88,0.7094083987955506,0.5529485751131948,0.15409472500746368,0.15426299233403618,0.7376650377644705,0.8611741900591736,0.19527498447038888,0.08490860996866342,2.2142225692875126
89,0.246424673738328,0.8028166055999888,0.2522239101945226,1.8215330628209663,0.6637105615687966,2.375001408286419,0.03852851197060027,0.08505037364348855,1.6163538591832451
90,1.369147444220916,0.5845210490487599,0.491666425528322,0.4861631425011346,0.33579598594163484,1.8962637807299998,0.11128413954754883,0.1904713517408253,0.039806945760457846
91,0.24477201196543885,0.03756417316025806,0.4827610115135401,2.554737630678794,0.5808701083039083,0.443289536028435,0.12004197773807822,0.17919885200868474,0.8542996101108562
92,0.2077559168683879,0.5848772955483574,0.10873725590731978,0.07626121955396192,0.8585023661523212,2.601775675759007,0.11877536827562479,0.05828779846906558,1.1475954700803184
93,0.4023917365361742,0.01915205762773048,0.49115888043525757,1.0258299993941529,0.7344714099857045,1.859823072768222,0.0432917326134717,0.09530497927364233,0.9467710535248836
94,0.08273300030708797,0.5715472956391875,0.19163216310733677,1.4584101303286778,0.5437143122042231,2.3530982916027585,0.028538151046020893,0.08043973665531995,2.212949742233115
95,0.06592933394944239,0.74752665284055,0.6403125491271251,0.32131682564819986,0.5493340733906971,2.247329613350833,0.10644044991541605,0.05241478645290941,0.5898642741099756
96,0.025760792429235235,0.3688915638452363,1.0351901315343819,1.3474114354733093,0.5051775720738265,2.823149917323927,0.29392786287335276,0.12402930082113503,0.9435836204138831
97,0.5365605348026454,0.20282950850855705,0.45560723106254425,0.5522855978692995,0.3342259644982874,1.856105288307482,0.119247945849477,0.15209704016205638,1.2156858193607334
98,0.25418496613885155,0.7483596458950836,0.17620680616123446,0.1658153458775632,0.41622622689608485,2.7577614914938584,0.14216768332359575,0.12015849189135791,0.46569294718677406
99,0.759668576389257,0.007769083277956834,0.3989764935424802,1.2782543784122944,0.7490607272526937,1.7769949772030793,0.09301160540337643,0.071834080515783,1.4025513803261382
100,0.2289523905152368,0.38643856055987724,0.12100510391319089,1.301170450043895,0.6826080765014901,2.4389050539840516,0.06764546851039771,0.09036771098441704,1.3635986319432771
101,1.425630950542878,0.3948828581907188,0.8514034132385498,1.4630029180031408,0.3222721794623971,1.1213032411893515,0.09660199643032605,0.14351461278846747,0.37987715598744476
