,CdS,CrS,NiS,CuS,ZnS,MnS,HgS,AsS,PbS
0,-0.31598769002079646,0.5854284881108801,0.7040540070961288,-0.18947891219520663,0.8105571555204882,1.2008097408104592,0.06693485917130615,0.09232182127228099,0.45664496126456483
1,1.0554176116563208,1.1394378724138496,0.0392183000241737,1.9953857804191526,0.8157422903684678,1.054469040306944,0.1517080891639533,0.03781754470085052,0.8789793674754518
2,0.35304533253671666,1.2003539984709388,0.29627051632639634,0.8176203462422437,0.6669275827269118,1.6023089325188171,0.07315089179916878,0.062210836639581324,1.7039679200579234
3,1.0490144516232798,0.7031476320762275,-0.41951441622867136,1.9064137599439923,0.5476105992687941,1.9017341374634202,0.05466568396265665,0.1076282593863976,1.3140151568358727
4,-0.6484978395077263,0.2405951372613137,0.3858727916630756,1.842832405149084,0.5354080213327862,0.7080497381475256,0.1463011011906623,0.1300045760814387,0.4845230959376364
5,1.0696091123874585,0.9547170689653148,0.2097120499085503,2.1477045881113,0.9124908266898046,0.9331951149159201,0.14420168472672135,0.08929585577584781,0.92808044605402
6,-1.0491540875908534,-0.4012787807245271,0.44682765043250583,0.6563241309503905,0.6427674694138437,0.8654129340970084,-0.05038141276124329,0.10675575960002744,1.8209854546766877
7,-0.5315579815476095,0.2560432701476252,-0.025684926992732726,0.2138023243447027,0.31198470789577937,1.7789305421833876,0.2527787728592856,0.1028650438016523,1.5479300607508213
8,0.05213252962121456,0.05131941789596295,0.4009920638454453,1.029249244187719,0.2877084775443152,2.7869835999674333,0.16444217451363818,0.16271473590227953,2.7293869588825865
9,0.5683997682575671,-0.5188409061819756,0.12035358620485234,0.6574104112027044,0.620282945747991,-0.4825196591982286,0.08995916321391527,0.14287972111756533,0.3324095439853454
10,1.4326608532647684,1.0156337942298979,0.3588423182549722,1.6677259382164995,0.1540753464369286,-0.008364680160787064,0.11719660496678065,0.05826477373066109,1.240886325633401
11,-1.09341723346898,0.43406916748658697,0.1965672214237667,1.650260401317031,0.22132353572463376,1.2470829290279453,0.11308114521495573,0.10113098698337866,-0.2962121146526364
12,-0.7556265021209445,0.1998129126808338,0.4204916990004968,1.1013912123277962,0.2673201132693391,0.41530214439738566,0.031188684326034277,0.060022562680614844,0.24258062125275015
13,1.0271395390258993,0.691052732003665,0.8609029584944076,-0.1727910131739564,0.4490200735245027,1.82564041958727,0.22938216217203594,0.15604505592564444,0.4428851254737004
14,-0.5157708581978762,0.46761444799724433,0.46828903162239266,1.5876627458092842,0.5060090727181533,-0.06522723840804923,0.19814695646244085,0.11562435778340527,0.32662618154248557
15,0.09975939003573761,0.07821738754897312,-0.8276787725812338,0.9176056398868089,0.22709951438534048,2.0981426532913994,0.1365491976362489,0.09421173501464862,0.14521595935073883
16,0.6721396195622871,-0.07293396289671528,0.2300657081024966,0.629276512480303,0.7555846407953088,1.6936488676615884,-0.04685573546949738,0.14559311321708096,0.28800808839169
