,CdS,CrS,NiS,CuS,ZnS,MnS,HgS,AsS,PbS
0,1.0633588645499361,1.2638070043659555,0.9187610852291405,3.105213266827572,1.7964232133938514,3.1635484676216667,1.179998975370936,1.055683916830778,7.69916887156646
1,1.027511270946704,1.2493959664831,2.140488018246072,8.503102957381929,1.9594538105158894,18.23317612284269,1.407263006442593,1.1360431953460903,1.447567747688028
2,1.8935582848603045,1.9067491851142495,1.4839510597648031,5.191676771004361,1.7516944690843568,4.6344068421341795,1.2573482492365766,1.1103570985046756,1.870725082269142
3,0.6942143925070523,0.6839811823650317,1.125345672012182,1.8777062867183512,1.4478485074552663,2.210393303368746,0.9071693533923414,1.0552828893854793,6.690088003365297
4,2.9700132497364953,1.3849758535957526,0.9326929466150894,4.215317528636126,1.5744663974477329,5.953704420920824,1.1302203147777548,1.1274353893315736,3.0303161015298663
5,1.1423578877820884,1.5385505210655568,2.112985028068067,2.754646418735522,1.380505671416525,9.065236458463795,1.177617824347413,1.117931027899105,3.0474062366144277
6,0.6482461864450291,2.207645609437081,1.4313149542865677,1.7079844612145634,2.109198601743018,2.6403262550956628,1.0379120173504834,1.021175249296957,6.568609931977918
7,0.6589070537952237,2.5500271517685915,0.8160920296859333,4.038693430926198,2.0849156926861188,8.561613488295238,1.1247181580624963,1.1056994364156711,8.552331693663747
8,0.6543512211204814,1.9666161212881084,2.2087168684196627,1.1183853809257196,1.721322311803021,27.777710657556156,1.1698182039461904,1.0446710134801902,11.737958404791364
9,5.92224429212239,1.7292182229938502,2.1800636052421223,0.9573881934916427,1.4673158523121979,0.9947955957308194,1.1346877138700693,1.13656191073801,0.34021444643002924
10,0.7093751584829386,4.071589264851547,1.9201407580923051,2.4004381452775414,1.1511240943962815,12.494475966549565,0.9782629652332134,1.119076116004764,9.008963150922899
11,1.6304134555494598,3.530279711577977,0.8222393015220241,3.078195732455293,1.4239742277986678,19.394639591391456,0.9921872056309928,1.0864174075366895,9.888260940107545
12,1.7965510432793212,0.4486378624123383,1.1513397079817151,1.360259379260952,1.2942812555765217,13.671790341691251,1.1515425060540199,1.0698027151898306,2.6044701529053524
13,2.126132989258421,2.5539743314307315,1.63684074950532,1.6595633090706083,1.7004708975935456,25.299528060004803,1.1934146672984638,1.1435402116716449,22.269679563609426
14,2.0646113347804675,3.066151963203985,1.4705589082014736,1.6087851543439708,1.3097703866431603,6.029181566901287,1.1365393742794474,1.1066347701176653,9.245342562521035
15,0.9218243038645625,0.8280249416735629,2.4106562103434235,1.721404367287963,1.4790084119741425,2.0374142289721857,1.1979554765732943,1.0384118011422088,1.08306190585401
16,3.494572487282243,0.9920079243726206,1.2854479974499102,1.1390998616795225,1.0424993444141415,6.78092486240759,1.3157586558117225,1.1101623565901184,1.4203258291684182
17,3.0944118946399595,2.3732823772347116,1.19121919456405,2.4996099248216157,1.7193408766870235,6.283612980952824,1.0567719228070112,1.1225857416832445,1.3579308481814163
18,1.3925566500544257,1.2476271294725545,1.1276429365740832,1.2520044089222833,1.4685171932133299,23.462517503529405,1.167219665636018,1.0975144486044153,3.233241921042815
19,1.3795964385545287,2.0938965593806382,1.2384043806178815,1.4443167035494806,2.225545767218879,10.958959418535706,1.032371681614619,1.1483409402865639,4.883546960505954
20,0.4054973567650873,1.1603707495737472,1.9212150576456632,3.695633835222811,1.7930103491605471,10.072371979413601,1.1961032252785933,1.0817375077237563,0.7882680885200924
21,2.5244712484507743,1.8208649097138523,1.233662661731225,3.276704313872955,2.049785358984442,4.601264237079018,1.1092133194187457,1.1631183846104218,5.071276080533651
22,0.6097989848496354,1.4477548390449655,1.1907128417226036,10.146466655629812,2.010636135003042,2.664040259888242,1.1168902503879403,1.0700153984658272,13.821744354398895
23,0.9040332092829563,1.0915371060076253,1.6093206979343524,4.302117930296235,1.5774250598137467,9.5522698520698,1.0833134539628175,1.0566435548119941,1.6028437728862592
24,2.226057084025023,2.605396381787877,1.4698018482465864,2.418535101241869,2.3593047205324362,2.5674583942545848,1.2603544450282576,1.106103191833876,1.5993015474887304
25,1.1269440316530013,1.2378900690374715,1.5613074216493574,2.5760112033294864,1.186274614980479,0.7425083755954144,1.0975484755306166,1.1139598694523527,2.6942527396322866
26,0.918561837920854,1.7260320010925168,1.0118098451487036,6.038971153832935,2.0878905452521197,3.955446657115054,1.112465586552709,1.0958249333489654,9.783400509770514
27,0.6645599592344875,3.299477062142661,0.8042402017089525,2.7671940456178636,1.6306269477737247,57.254499819265455,1.1461881132485767,1.085391537189588,4.080686625677875
28,1.6710608517774546,2.1971497761234398,1.6581798792422957,1.550711081456549,1.5384278908886022,1.24206488978406,1.1500663451803814,1.123251711068639,3.237232014371415
29,0.35234868498555927,0.8584408505628065,1.051947590423073,1.31304244663852,1.387213750604321,6.931449414769128,1.028339951138818,1.1178615007585124,3.4081317942320632
30,2.672412013770256,1.4372602979445557,1.8044613385529826,1.6679555974825753,1.806274725713321,37.618859423477296,1.195882677854643,1.0940556004188882,0.8254841630714769
31,1.2783882716445023,1.0381371508094515,1.6111623947212255,1.322864206211975,2.056711986112921,6.175787731116257,1.1679695478541021,1.1014968351883976,1.0908976284409522
32,4.373389100338574,0.9103971958553707,1.099257302233244,2.849247550330123,1.567858073217867,8.70747124920042,1.1264246579711563,1.0863758566996453,2.0939166238840468
33,0.6372869971239292,1.8255585620173023,1.0587343956963304,7.554753496942783,1.7710869361717931,2.0754839020547675,1.1871139601113898,1.1090183759966246,2.190241296433474
34,3.7654280313544968,2.0157568442386986,1.0117366769205323,2.3081599654267433,2.0910264991596965,10.85122796586367,1.1690482355706238,1.0546772351081866,2.9910384096250686
35,3.306136974836601,0.751495856661477,0.9957717611073779,7.782073130572141,1.8295346173516065,14.173112889479784,1.1652928379484049,1.0604594578666728,4.636942412578487
36,0.8058693490955213,3.5120502243239704,0.8713517979247958,1.6935775119855736,1.927067673872119,23.83444109326563,1.3321464139246075,1.1662907690988957,1.1289177671030146
37,1.0195443306241387,2.0393744693173113,1.588498314549533,3.359809170423689,1.6010466809206372,1.9813657314991082,1.2460325129762355,1.0975102663706728,2.4645115291757835
