,CdW,CrW,NiW,CuW,ZnW,MnW,HgW,AsW,PbW
0,0.24772928390279186,1.2082145189095481,0.9498103418954192,0.6333248541546581,1.9718201296006435,43.59346167299217,1.032562956027093,1.0589254496030056,0.7093808165944795
1,2.168069783799197,1.0397595027415025,1.907695679191346,6.61351235589709,1.4000986246556548,23.044043887862873,1.0605508651793354,1.1297323401026151,5.716093387759182
2,4.385182011810829,0.9988982319312002,1.087592610722637,4.742636320427907,1.631425004649437,22.715896086382106,1.132034968837867,1.0984900452184487,4.418690523386515
3,1.4668957048461815,1.4232808081942825,2.043049152824316,2.1611393615986945,1.3862121626757629,5.8084989477178555,1.0303783762430638,1.1327981086615553,1.4582057372004444
4,3.766773028995642,0.8171060226269483,1.3385531116039473,1.1444049815176098,1.9534921410503894,16.894563325188184,1.071596043002143,1.103649694160907,2.8358071698387315
5,0.4495162198701959,1.0815135636860274,1.2853648577519234,1.3442177361382979,1.594766690010982,23.397469520945684,1.104410416402485,1.0521028977847253,2.028453088935468
6,5.333544224635024,4.326655355175982,2.4318919044620078,1.5046251547320932,1.4177448734952272,2.7620938749173916,1.1070239200373728,1.1540218464995518,1.9829634396047933
7,1.704813796422054,0.801810924035438,2.2243934169610573,1.235198326531416,1.2944198842416201,1.8905892643019224,1.0471742972471583,1.116475694416403,1.1798348285436944
8,0.49026457946417545,0.38852064747853005,1.8275339958975165,1.7152972867687692,2.2237305145639743,12.362164615193413,1.122322042932272,1.2003715151644205,0.9073603416351963
9,0.6808183476686385,1.711853633821869,2.388300184064767,0.6522461145368011,1.7069778063317291,2.262632929185365,1.0486775302489117,1.0996205780716268,1.0266043575667474
10,1.1490585437522856,1.6466008731338995,0.8208163261113086,1.8471951519856893,1.4320865639102733,5.860285410584129,1.082545487751766,1.1494887023176774,4.007803243979679
11,0.6284889959563823,1.2618138985786362,1.7000553949581085,4.085689251595112,1.198229050035304,9.743096238129878,1.1348002575899085,1.029570000891696,6.48581281240937
12,5.438382359700496,1.4884167191702111,1.6520665300815773,3.2430294503864103,2.6245536423842197,6.406635596566466,1.0455851239256932,1.1497445260467993,1.0323464574524253
13,1.043999594916251,0.8590989416927507,2.401573452039356,4.22371417089062,1.8135999908873923,13.19093577799937,1.0934271389422656,1.0756954535702767,2.7069310955384314
14,0.81011384628721,0.7291924366840384,0.9573747893920885,2.8360282091012627,1.4402283082423224,8.434540670683214,1.0577798519728943,1.140431834093423,1.1785995587037497
15,0.7012029625201464,2.8459192437594303,2.9858757866725547,2.3685825260175313,1.2225417891067762,5.155623644627304,1.007852060193464,1.0740628859621608,2.3284328021517204
16,0.859302686254234,0.6524658954130439,1.7610371690290387,1.0045994135345253,1.7172528542010106,4.197438853638053,1.0756801395172009,1.165533953566316,1.5627676578104974
17,0.455775560597701,0.7405309623779341,1.1781696562643567,1.5461519975277664,1.7839707016732862,1.1078220927540543,1.0505291492668742,1.079330381966802,1.1994196943869049
18,1.214932982416601,2.1505792701889246,2.962736354419632,2.0751523499276723,2.1442372291225933,8.273833899325233,1.093226562117439,1.1424174757498282,2.4336965243777704
19,2.1189236537218545,2.362673692000742,1.3616443327232153,1.9137091406299511,1.9237382457677579,12.276434536740256,1.0181590452045042,1.043303063541952,2.0727681940972063
20,1.2553580639373643,0.9160288484376328,1.7819293734077333,0.7529084189618006,0.9989630876161771,2.3658395467207165,1.1857793842185906,1.1051624080338385,0.9291298181891244
21,1.8497190052001935,1.1625134744571703,1.2664766980104805,2.5561318931959356,2.00433764439889,2.194720827044951,1.1280526302702536,1.029075601567169,2.486610705856694
22,1.470203483529632,1.327479323974592,1.1896064634890517,1.7606964353121295,1.6024135088437277,88.24774610405467,1.061992708070651,1.0541433302986403,2.6786545662033485
23,0.3242854440635352,2.77330298106859,2.184705313365242,4.816273121395266,1.8110870552330278,9.368920596572208,1.1280556958389003,1.1571746032721593,1.9761939206392618
24,2.92556227998335,1.3334818075209443,1.5766850847555642,2.7463863555671373,2.373401860370504,1.692336501796146,0.9652872944956867,1.071283442804294,4.335261374579944
25,2.613845900945039,0.5710085667307051,1.5015499942815305,3.1704103264369885,2.0080437993664604,6.822850416299141,1.059161374760839,1.098300106260009,2.488788133945067
26,0.5595520631209641,1.6618457997835614,2.4117178898448213,3.9005494778623735,1.7938862901251256,18.29623495316031,1.0294316714539595,1.1105424898582277,3.101418181597834
27,1.6161542284868362,1.2770190321354082,0.7466413287406117,3.170340041920638,1.699345744264226,4.834863283588419,1.035270536365343,1.0999117579107567,1.9584277151942875
28,0.7077814204593942,0.7469843673830262,0.8055508985035933,0.9406039123844617,1.1792902235240292,2.2909587725387186,1.0534686752707383,1.1206078943858666,2.09732831935366
29,0.7386800766839218,5.060299231365291,0.8893775027583768,2.2419926479092336,2.0089850209069158,25.02178408336979,1.1272437032358966,1.1389583292060648,1.693936039637933
30,1.8930435591111345,1.545180784979436,1.014136883164715,2.8463750769891965,1.898192111200255,11.109108674734737,1.1214005529396287,1.1464134932078909,5.121572795019231
31,2.146455885690579,1.1198860122745067,2.3819503698136995,1.5109623957001088,1.7245981675460527,7.025438284552358,1.0493498624553157,1.160457927899452,0.7580703596200485
