,0
0,113.05878791083413
1,155.93845442283552
2,8.71781670689178
3,101.94759339388031
4,10.565396071755734
5,122.17411883618391
6,154.0870628132126
7,142.93099808188842
8,53.618921903545235
9,24.984399905320153
10,-13.257232793117353
11,141.61358404094577
12,56.616856208636854
13,60.63119908598803
14,166.30272181478057
15,75.03390440129328
16,81.39574076733109
17,54.21381570754153
18,96.58026500259952
19,2.8243832884632276
20,152.8876686442705
21,102.95975737861562
22,87.81660398693663
23,7.337764834436645
24,93.410227091013
25,132.07952250504866
26,125.5241308904109
27,42.59696085744136
28,-22.203835576256385
29,78.20180099654982
30,-8.24808519156191
31,105.63148724691622
32,84.60625438250268
33,61.53273891961315
34,36.08025078675358
35,6.3923714426543405
36,124.91481075993363
37,-50.598051788889805
38,10.867602668381002
39,83.1265696029513
40,15.363008767202082
41,3.5497938824599835
42,151.66232171517493
43,135.70269025618822
44,25.783214750960617
45,-47.96853640642769
46,67.77167990806174
47,-20.66206707809526
48,51.47090176963022
49,43.577354180410246
50,-12.942255292368763
51,108.37437139967246
52,192.2886009484924
53,196.9723882807526
54,136.9912143315886
55,-8.058289725912445
56,34.12800893004274
57,76.483326935252
58,72.14689651314472
59,148.9218695343088
60,39.68803059547945
61,176.10942308228954
62,72.50266474544483
63,-28.6192400912603
64,162.4469441883744
65,14.65479451975105
66,56.59837828383819
67,144.05236632349641
68,48.35628407614866
69,6.094197135384559
70,54.493558209484426
71,128.38526005290856
72,163.44036388019808
73,29.16758675580436
74,70.76759842062307
75,96.70686851566684
76,111.75132374088071
77,79.8205876861987
78,105.25991779532649
79,-46.582481664719495
80,163.62934390737365
81,-14.630817683741633
82,96.58359489377364
83,72.53036590675889
84,24.611801573372368
85,105.83602019551253
86,64.93642579078295
87,93.87706740175632
88,106.89648096219013
89,-12.131888603882238
90,49.86861665202133
91,61.441663643414934
92,4.721765322517785
93,34.87066374170689
94,82.87071523804735
95,28.692828659746695
96,49.243375558331095
97,137.79282099255622
98,131.92684595278882
99,-55.026971904464546
100,77.63827469854655
101,66.02021804312685
102,32.68343990730355
103,-30.60428877240888
104,47.284881515750996
105,94.8198002860317
106,40.785096190659374
107,66.71316684803828
108,-0.9545234022087641
109,8.36863494831419
110,142.12644969786174
111,157.14963151211543
112,79.22243066210275
113,76.89981906399255
114,98.05305964472417
115,6.7461954217038915
116,28.337690109020002
117,38.584201379414054
118,121.50392315106484
119,80.9744842071516
120,51.826757700842464
121,40.53029821455246
122,63.288901042532856
123,61.32374131778873
124,-8.579417049101236
125,-3.6670992765109487
126,-22.82107371838938
127,116.76049622387507
128,52.428321243542904
129,162.6330121902203
130,-109.0930144917695
131,-13.297179602570615
132,95.77282461398147
133,13.202624408936703
134,12.137406306950325
135,5.834890923558766
136,98.39683365103522
137,126.03327084290508
138,113.42367451041298
139,163.85183675581266
140,84.90370651753814
141,3.556698546196399
142,128.35492130455364
143,32.39576340505712
144,91.02101402020898
145,28.015476802903326
146,171.57112250608859
147,94.7887231166633
148,24.558058786901015
149,103.60641649802287
150,55.763618867576454
151,95.57902812807485
152,51.233424053849255
153,83.41351875998082
154,-6.737368124034126
155,82.1444730750765
156,107.38294230505153
157,-89.36997577048497
158,-108.67339964793189
159,44.591299878821815
160,45.91441415901285
161,45.14576392165877
162,128.63917846739858
163,56.38082197656405
164,33.66952685279631
165,100.80885524381767
166,71.16542310355695
167,23.11630708960794
168,-8.36383475639259
169,72.78199519594315
170,113.94281557686556
171,61.374129277613214
172,40.5626472057128
173,94.16637249107592
174,-12.706702602007459
175,74.48808707516552
176,114.57189843361934
177,116.3910726601613
178,152.49260447987194
179,-21.8314221894534
180,49.27992623463763
181,37.895596351709905
182,11.062443082436152
183,26.625579039515557
184,14.396754249921248
185,-8.082057295963843
186,111.59242989044496
187,62.67163830007543
188,7.02540129921745
189,16.548488612650257
190,55.95317440178319
191,-5.457489127520374
192,10.29164570240737
193,51.99837046693455
194,58.10060002148098
195,111.47606501430654
196,116.94017000370185
197,107.12695438414335
198,56.05712368705521
199,71.76066294647589
200,5.063483019276697
201,-14.464047483409743
202,74.88720846473376
203,129.7827411179944
204,74.40357440141075
205,132.13520221145512
206,128.02725275201192
207,58.38604484517547
208,182.03614618062244
209,87.23223626128345
210,23.9878812106553
211,-57.76455789572198
212,22.235619721877427
213,184.2872445902534
214,-61.744760459213246
215,-3.415766111267196
216,123.82786195711724
217,88.58409207443604
218,3.6324470932344983
219,28.52044193030721
220,109.87831932498649
221,122.68363402485038
222,-4.706465367742137
223,78.33221597445267
224,112.8362611647986
225,128.1842524861086
226,127.95470232721382
227,158.1530942728479
228,114.88917334330122
229,-51.193085703386224
230,79.39447513916335
231,72.43853287454381
232,137.5838428537522
233,129.2153733155436
234,104.9021113278484
235,-17.745150610235473
236,46.251900069128304
237,169.18709762134068
238,-29.74208606944615
239,94.00890104697832
240,176.5150787662799
241,96.93958032646789
242,77.37958501176311
243,28.67114093084888
244,2.114460063591956
245,21.378400178493543
246,78.07504613693084
247,-56.902739441923146
248,16.857149030416018
249,27.059503637101766
250,95.846264931575
251,18.686661381618528
252,110.3383877599982
253,115.9121390304
254,160.4395520253582
255,-48.860051341367196
256,38.32925283416427
257,115.21064639142908
258,123.00215765759243
259,143.21173039847935
260,68.79191445867515
261,40.123454311229196
262,55.72800179849149
263,161.1256787003787
264,1.4772930398375719
265,107.09322304887701
266,42.42197516283828
267,33.24749865103663
268,109.16752405702937
269,82.45426610408325
270,76.27558902501919
271,4.51137450524593
272,118.63217377298747
273,29.563523712101983
274,100.01439966308476
275,101.18855505449466
276,55.075833293699375
277,53.17780086844643
278,27.218527125674115
279,83.36713121607563
280,124.03439220654188
281,-24.71794812243162
282,-35.07120902050219
283,-24.693986494230387
284,12.620844257845082
285,146.99260220206114
286,33.952514487967065
287,-16.582159105694636
288,4.4909404545043285
289,66.33893482742243
290,-17.18454551293666
291,27.607957384277586
292,125.20863800884831
293,51.64064448940189
294,11.231825334962267
295,21.323901690450842
296,-30.573887204183027
297,31.605652204848056
298,67.33855845975201
299,114.30040948243882
300,50.13461992977998
301,-37.05838661191697
302,116.39203968047815
303,4.875724997009785
304,96.96474189773295
305,125.22866981979006
306,93.71795382429542
307,42.751301858193436
308,47.7411592263789
309,54.97432054274321
310,79.85514472510539
311,-42.31187105036942
312,223.67054867201807
313,128.58233870827485
314,120.3769111181036
315,149.43265814200174
316,98.61729407521446
317,111.0125919560949
318,109.85113151895577
319,70.21628224880808
320,73.4765523977236
321,27.99261891986005
322,54.15414601455032
323,10.114832570070895
324,113.18813099015259
325,92.73224943028713
326,27.71061350512977
327,28.200294230535683
328,47.222358337931695
329,172.00115287792997
330,48.66823970579958
331,-13.349621916922983
332,172.28804028907533
333,59.64949264639304
334,-16.300525887060257
335,62.52589651457267
336,40.53821394024651
337,68.32115406520631
338,74.51547106140191
339,29.541310381908318
340,142.31536293075163
341,53.72751295229269
342,44.28934218870296
343,89.694940088017
344,20.05630912346153
345,-64.30184634203803
346,144.13907982106068
347,136.06952342605683
348,88.21309176713316
349,-17.632593201943976
350,68.79639868880783
351,81.51861165184798
352,-60.46040243443318
353,54.18303675740927
354,177.22385972644096
355,121.83710738781443
356,9.146959227925908
357,61.0947045493735
358,104.68581840038277
359,-35.76680924955595
360,105.68098803415504
361,29.798755642018126
362,139.589720743827
363,14.854872555311461
364,-33.64888344551054
365,49.0377469753983
366,49.63091168214612
367,123.47346535538037
368,112.89473232968048
369,74.71747126083343
370,-18.378655369243866
371,170.87267216237865
372,109.25771385598034
373,103.20865481526475
374,24.18951935864216
375,97.99450931393201
376,4.287624019055473
377,39.675248446696116
378,108.30100261521574
379,137.45026419729888
380,-32.09156365890788
381,130.49711771193788
382,85.866939393238
383,13.884191920400031
384,88.46256501820294
385,57.562976641835036
386,42.55974443621618
387,86.44951586650855
388,146.65401712906453
389,135.0356985991518
390,43.05334085274613
391,138.70732973084932
392,113.76259748606495
393,65.32553722923434
394,58.34409198109575
395,170.18102194677607
396,47.979011917809316
397,205.24188325273494
398,3.8260048375187807
399,97.35598809234877
400,48.92004407160312
401,11.977075437640359
402,-0.42938349443293156
403,76.88949618072833
404,63.62859931293162
405,91.206762466806
406,38.09346648956151
407,-9.783863625542514
408,111.14432370386865
409,74.23818443799921
410,49.14247221988151
411,34.78490038271279
412,0.1639904665191274
413,85.16525680545328
414,129.1580135504853
415,96.59093589857501
416,81.55762061049938
417,49.127787954994936
418,22.52938616808556
419,-4.466725009278523
420,75.67514932685523
421,-6.413431834161484
422,-22.412233231819023
423,-87.93322354567806
424,119.22682515740664
425,64.43080049960142
426,104.86228529008234
427,175.91578524528873
428,-16.214142676998744
429,118.99327668871831
430,29.10325035063027
431,100.11752392644279
432,66.32386950459141
433,47.518600930091374
434,-61.49129549540232
435,79.78456940131488
436,73.98609933470674
437,116.11504509076121
438,123.0794981008424
439,63.59770904930411
440,6.577686955004549
441,62.43686096009359
442,14.66278055006686
443,170.88606092883882
444,-12.784924354682108
445,-15.319199972777602
446,127.63750635981911
447,-48.2812472469069
448,-21.259258803475948
449,77.77490170850612
450,101.84455265551355
451,11.609636393873327
452,130.0175613564808
453,110.24789668068523
454,124.5485633389456
455,40.725318510436516
456,120.64160100023815
457,69.64482860805067
458,88.4741294697645
459,84.57812816737606
460,48.71894081835777
461,136.69892665044037
462,124.1440662017203
463,73.50558836036389
464,44.962371081799375
465,111.21163929764046
466,80.99038257834378
467,54.26181639927944
468,69.08980121208526
469,4.65108174946849
470,25.99879281943951
471,111.78484863363285
472,122.08032916785612
473,122.4656464742399
474,54.529622550313654
475,-7.373293035593343
476,45.80997217318184
477,46.13498500131175
478,-5.804958765575608
479,104.58961433867718
480,16.45028682699467
481,93.64097904388224
482,24.25423281908921
483,115.9016541222804
484,64.2800275907959
485,135.1143408524603
486,168.71148736545103
487,213.44433955719958
488,56.11344521105798
489,52.87365206532591
490,-64.18141765964353
491,111.28028481066042
492,181.52837343493292
493,69.01447869341479
494,2.4186954558780625
495,-12.687361910547914
496,38.476511491203134
497,171.33494751199956
498,21.117359760155352
499,113.38738419850309
500,-76.03133993206282
501,138.58628512229916
502,-5.982501687680328
503,52.7865883078948
504,119.43140755928403
505,123.62625076558066
506,43.18169496050142
507,107.32616187559442
508,91.74173304660147
509,117.97325502046986
510,85.14202999391904
511,77.88063460042129
512,78.62955294052686
513,32.34774897737221
514,162.71865719891213
515,74.98764692604121
516,-11.113685046432401
517,115.76267408883183
518,179.29707738367574
519,187.09414110681672
520,26.207451580643024
521,123.55952777013788
522,27.366738047055748
523,85.34865460839043
524,72.89077266250783
525,135.64883794259498
526,209.10869836679024
527,151.17899477814132
528,28.8641223514
529,64.60710423870879
530,109.69121339385843
531,-84.4561749775269
532,55.851974314230446
533,96.1720298302305
534,40.997438981069635
535,16.84550350484407
536,138.39708565372308
537,56.08370126808002
538,111.63485529105824
539,-69.73059305532558
540,68.87735048613877
541,104.70127882098218
542,8.843515647547727
543,21.79891243380166
544,-46.951337558019425
545,-26.448586077663172
546,31.269022136870284
547,13.868301318631946
548,89.75608858604848
549,-3.9540404483806846
550,32.81605641350738
551,136.0459132270255
552,143.1505165575286
553,90.64889953428448
554,142.60775039532538
555,21.121564346362835
556,3.0922643687849227
557,80.90483668175229
558,173.8830517863681
559,85.0676011693843
560,95.28758197077808
561,44.76181120346509
562,69.04162660904602
563,76.14222113782257
564,40.65454162328569
565,81.66264817785735
566,27.401416503221043
567,56.179736975658656
568,44.08228891352066
569,111.47174862560446
570,11.800393769302728
571,57.81967399901967
572,67.84401441299154
573,130.66632052577626
574,149.75822717630524
575,113.1506617065471
576,25.934322534204586
577,16.578327927558938
578,4.928659361612974
579,57.38475522198866
580,-19.37411729448396
581,80.6149514286341
582,90.67908759821226
583,163.46175395137317
584,97.72863502615333
585,101.36732218827764
586,20.882556920621862
587,47.85215423237268
588,46.87283351812269
589,54.903792845435206
590,59.57307165741443
591,-2.48375055962071
592,78.09185680947748
593,179.12345482097035
594,77.15816824144409
595,121.46339728312786
596,43.44343933656747
597,103.73944758021102
598,118.27493192187706
599,168.62947033418754
600,5.7213491620688375
601,86.20509226273286
602,78.01892093319995
603,41.76412817970835
604,-64.20163074601889
605,34.16007023584463
606,65.0308251885203
607,96.14340942059226
608,122.99235001819267
609,97.67934325797177
610,28.623201488233427
611,105.00463191478565
612,108.7775995032768
613,181.04542270613734
614,86.8124962930848
615,20.457106491351606
616,96.28663593359732
617,33.13768349327541
618,-16.94770379614294
619,122.5639682995941
620,20.523736186776784
621,61.710646345278775
622,28.95580741145786
623,77.51989676761747
624,61.674426083824926
625,91.24942170401457
626,172.22631196862707
627,36.40175111793285
628,53.25749340179555
629,45.73371705575856
630,14.858148079749371
631,71.46005547411409
632,94.34200201193278
633,-10.75146871917565
634,94.83058758559754
635,101.08648837172005
636,-18.080337895872727
637,66.88072035778971
638,142.74243612187811
639,84.87691514484732
640,80.07349249284792
641,208.50815832657892
642,103.12781182960136
643,-41.25608531808957
644,-33.46400470034608
645,-42.49091660987028
646,52.18792848009132
647,63.71490466944064
648,107.11327862629823
649,36.21200999077199
650,-18.40919114445361
651,38.84755110338035
652,62.12393870663589
653,120.0207812190895
654,187.24731331974425
655,100.33287834179087
