,CdW,CrW,NiW,CuW,ZnW,MnW,HgW,AsW,PbW
0,0.2670689105463101,0.9946483539463356,0.1807937247425172,1.2520865796812908,0.007988478916248376,2.5964810203067605,0.020426234247360883,0.1042597242629231,0.7551778960244105
1,0.9818077445425049,0.8604534873828876,0.38493473261875194,1.384851680742905,0.5879662236510208,0.8443491350571228,0.019417471112119333,0.0940418261388141,0.5359865361471805
2,0.26438966612960635,0.9720886397899313,0.1286772418044838,0.736430944152306,0.7265006395940719,1.5618696000445713,0.05162535941186527,0.15955837836105544,1.7280666271207092
3,1.4150657571974232,1.0493621232355654,0.11081238014937933,1.0499519446815289,0.48759430176335017,3.378794150501917,0.06749342965377322,0.10204133421659771,0.689538811050323
4,0.20442565356650333,0.022484876721065084,0.17482720295704174,0.047585451998061634,0.12682940704539308,2.5644993588790754,0.08632204507462868,0.025240004062333204,0.4963058296095967
5,0.35182866060162354,0.25600381458144367,0.3908429162994392,0.7648194723633742,0.2658704465243487,1.7266305973202913,0.043574531698716626,0.04318600405290609,0.8592892924619212
6,0.005642531103400239,0.3953213860563121,0.4354975966507029,0.28048017465078234,0.6730349111524471,2.995254780624968,0.03970820264240109,0.11073005987464107,0.9653628591945609
7,1.5840734323380785,0.48696018792722207,0.15152498072858486,0.3943577254994571,0.44534206404967785,1.3169389181365725,0.21575480851398138,0.1293683411643299,0.7986063888964411
8,0.48579482022969345,0.08512484088336025,0.7842053354212974,0.4387201955321325,0.32293640940679197,1.91388576695514,0.0684644881666079,0.12297781999708313,1.861200818959347
9,0.4006836781279992,0.8287732029738869,0.5646684024778041,0.28698126119292733,0.30467482109789046,1.9597342645637863,0.05245808620197233,0.11374987731189545,0.7429921060069182
10,0.7422226691726483,1.5101619387572744,0.2459489455070999,0.010544538085327959,0.48395207696265613,2.2049827626743066,0.08956968561555548,0.10805387061988649,0.3971431364080053
11,0.19929179442896172,0.19071224107287116,0.012972595366779693,0.6234088086371036,0.753594904964116,1.0124597716745742,0.025840601352101103,0.14211188300579244,0.518171050013231
12,0.5897110437575162,1.179184456944383,0.38728470925661457,1.1979214669361111,0.3143992513664917,0.32589680464879067,0.04171876932194239,0.08007925175323886,0.3329088201467631
13,0.9653574965777934,0.2018428731561705,0.821484955783806,0.5182661829058698,0.4889408647566981,1.6048323433098073,0.10075322475182376,0.11151783363315143,0.5460780708844339
14,0.42691379716323846,0.3446779011936629,0.15993546709268036,0.8063014731051713,0.803581042626864,0.5948946141395282,0.1795232501403562,0.15673821844921476,1.2492471847758981
15,0.49911798000001983,0.19675657988230993,0.5917103219848892,0.4541535588579707,0.06393941420760962,1.8866905468971154,0.013920109731815775,0.10349679132825887,1.6956766269957857
16,1.076838489320973,0.5909126378571462,0.7717721821364252,0.7458776400654655,0.2041773151932214,0.278639597130405,0.13771153777085937,0.1476035449790991,1.4539638088939513
17,0.06334490027799178,0.4420185362819339,0.6528101828490688,0.9693504452822783,0.36321167590500947,0.44165269898930504,0.10612443772057895,0.027486293209895832,1.2424906742452289
18,1.3732982565100902,0.3207870019162424,1.2246855155727223,0.0015919777657310563,0.6218971714344367,0.17768827223558503,0.006027621047972505,0.14990844701401043,0.38388776501084915
19,1.2070141950239797,0.7715845744715832,0.0722987981830499,1.8251664092792463,0.5837101986761438,0.6080553020823212,0.10888823790338373,0.11282882063324588,0.10786056624547358
20,1.1718166480727399,0.008255098456184773,0.25111081789819134,0.6847199743969299,0.8238611382728893,1.816051591774751,0.09586929581546837,0.11892548372472364,0.528361530319063
21,0.7185119900820726,1.5457351482689712,0.18005995319763574,1.2573512749234657,0.6161819374574463,2.817410002893556,0.08188725089395246,0.10917348402949723,0.7166980916502801
22,0.4675726032589972,0.4644357540657823,0.5406404781267827,0.2812944601606514,0.777043505938813,2.7415931214854243,0.1555648459164733,0.12848255513090692,0.3630098743030527
23,0.19310404847403773,0.11012017813193481,0.5357241813755985,1.5995758760213454,0.3469779898652482,0.7262064045182781,0.0384303195496106,0.1429321113102498,0.9321669210031319
24,0.43092765462357585,0.9793337636026882,0.9275020798141098,0.9682790198459803,0.317095445997997,2.9314246210899553,0.03326796391792308,0.034643307860854164,0.7818300692472414
25,0.22247743520426055,0.2308374987903777,0.6150860627405901,0.26068243998846985,0.31777961284087974,1.1895522569255026,0.10083098885578978,0.07823799868287586,0.11112789030031445
26,0.7640321450334356,0.5778151126750211,0.8914756056108376,1.035185317507212,0.3807908398397457,2.3739555452609684,0.06881022675785525,0.13132848245705064,0.7679550368338862
27,0.68118514833858,0.27221089521930325,0.6220145483334083,0.762364996582917,0.9327091347989841,1.2076870852697037,0.08656277344309848,0.04668183939769055,0.583308487689397
28,0.0872096488729005,0.22191623134227112,0.32574846709771926,1.008303060799149,0.4693977190907382,1.2218882390404189,0.025949930555431565,0.10249497025514706,2.0473962958547736
29,0.7121802663424311,1.341613115735199,1.0199147819312278,1.751099394496146,0.7179175515563339,0.7392066387670175,0.058290917616626775,0.12188862244960397,0.5256946448283445
30,0.7040804354280484,0.35368786423108156,0.43654432438329366,1.3543362453461327,0.6266335785947423,1.886838472185699,0.002430091717178312,0.0838863187368883,0.16059887121666128
31,0.6236854062866932,0.26841941839540046,0.6498817603306617,0.7759571514016801,0.700321915832435,0.09591890235745071,0.09543258913351996,0.06729843890228354,0.06131174401488837
32,0.016702892391627533,1.2186144658144216,0.3115283659752926,0.5701486967683626,0.3378170197481905,0.12978067021036388,0.009359821776003613,0.07178504928541049,0.026228554181524477
33,0.05245887390863424,0.2368318304333013,0.1595647532550922,0.6287375745763994,0.5379975270459949,1.8535422188497839,0.05125026034776173,0.08331833862727207,1.5344714806921635
34,0.42071488939159324,0.6909835445179853,0.3108759579608351,1.4472979960212085,0.8857706022273842,1.7385376827383525,0.07398457100159085,0.003289324511008551,0.40176897244136867
35,0.6473981891609438,0.20438921543034,1.055984238518656,1.144736707159932,0.37241186351853667,2.4634699897089645,0.1649178311203709,0.03564144679069524,0.8818345852475675
36,0.25602657817795477,0.8164683121748326,0.8174106781566055,0.4044524974147553,0.6095345776967778,1.4466545493869365,0.149429443866544,0.04847406195548704,0.6659504761826502
37,0.41496442564766045,0.7952661156894524,0.39088561773588604,0.5544624184166157,0.2833841458266987,2.778248895522171,0.00025761207806683506,0.11230136480953493,1.0612667303797776
38,0.6049962155055001,0.32861184514217373,0.7423111753198042,1.711661797648266,0.29378495712055963,2.8905624939606795,0.07278179181791883,0.15164581625695556,0.13401167284253213
39,0.8321122359540816,0.20844002088048258,0.4021834168522779,1.558176912346923,0.44877149019645857,3.040124725535839,0.07093525247822031,0.00929433032267224,0.3868206040744355
