,CdW,CrW,NiW,CuW,ZnW,MnW,HgW,AsW,PbW
0,0.5609808255619912,0.19445100160761358,1.2625046432042317,1.4037497148956426,0.4277984048866767,0.302886629906453,0.0393498239962441,0.03459651106209927,1.0601700132239245
1,0.2254103690557231,0.1420485513719959,0.9145771928746389,0.7111110645826831,0.7527102611679843,0.41818560057945664,0.046220097092073045,0.09263794994127582,0.5986779363632921
2,0.2779537765865743,1.0660171752298349,0.9912610323849097,1.443567249451091,0.5604443738550242,0.2550163362935698,0.08238207620015589,0.1688670911642025,0.14927825512006465
3,1.2690760076521226,0.05593072211543382,0.7235593395208362,1.0628288456139179,0.341301287257484,2.214427244829769,0.129324469296242,0.13294832197941567,1.0450136714602754
4,0.9814084790495774,0.15896954318183124,0.2956484689413124,0.9706633431810319,0.48669986130674475,1.4553508764808765,0.012462829944522552,0.01893667483053789,1.697914851847701
5,0.9810574546350064,0.6928681504391951,0.6460913849588279,1.0947945198756501,0.5161312346813887,2.4767576779278486,0.14431045381845936,0.05066403473882256,1.3965897982078497
6,0.5274855771941387,0.9872985104725416,0.3487765169759811,1.6554080932879975,0.1838614886856838,1.162754226670112,0.03389069109632307,0.10577452428072368,1.671912913408928
7,1.3133957616854388,0.8045593512105518,0.14608885422889725,2.3417581904317504,0.32349483120747546,2.3145629576736617,0.12298314024057039,0.09785868413810767,0.4767998618496183
8,1.0526277491736709,0.014722012587775335,0.3084119902471738,0.9373673920230616,0.5363583175832398,1.477699997340106,0.09904848159355062,0.13596253773839156,1.1958681468350163
9,1.2350823554648094,0.04477180329835295,0.6605243676854706,0.7761269883341451,0.5170286374415205,1.5764310520777836,0.12695703681769638,0.03147021020789259,1.1979332584741864
10,0.7795810878296171,0.7169689284345697,0.18622716194269562,1.6364916361097959,0.28630118186056913,0.44641401256203506,0.11781718902563401,0.09914407206783635,0.7771049019429748
11,0.4652846093633055,0.019356345405942665,0.5146324925906371,0.6246711607361826,0.6328353897411556,0.6650178314470887,0.05985404953751937,0.0655452283084738,0.8831650843511113
