,0
0,576.1396346890566
1,601.3239495003252
2,617.5468281259793
3,466.74679094642585
4,680.4989369288733
5,556.0149650639411
6,506.41269169312994
7,572.0592820798653
8,630.9890687626189
9,878.4347352484951
10,573.9990935245578
11,657.4255348829681
12,582.4668439516133
13,872.0663508215794
14,691.3428622808215
15,493.44737795866985
16,738.5496018543118
17,667.1907830215454
18,589.94757179037
19,571.596402991317
20,473.51526575907513
21,669.0209697432679
22,599.1824481386133
23,490.52533112752656
24,643.1734811114871
25,514.559668464609
26,585.4729978862505
27,616.9970387252894
28,586.6120150524266
29,450.6582882791385
30,697.3524596354301
31,529.8151270191701
32,771.6794972741559
33,504.0142620136245
34,755.697457409852
35,732.0386646754015
36,595.9444051457259
37,547.6003451955902
38,531.7994880220527
39,636.1619754657077
40,496.5736932906408
41,455.51335353713483
42,514.2044066282582
43,994.7897388953996
44,593.2798198456621
45,492.7483176059816
46,528.3409786786849
47,541.2170209522953
48,506.23355973846594
49,1038.306578080114
50,577.801300591343
51,656.1717224708065
52,493.6409541906896
53,762.3546415021068
54,575.7285764432996
55,509.79417700027943
56,619.7363132100963
57,848.925657413074
58,420.0098301356499
59,542.4536271025497
60,455.93854455248777
61,530.3714448741566
62,508.4251369878482
63,496.36340082214593
64,589.4914364250338
65,591.4945428165279
66,563.8991212017648
67,510.87129232794405
68,651.5124979222065
69,727.5780246000974
70,561.2676858389635
71,541.548800816814
72,870.7451071840228
73,521.3770931400417
74,566.7565222577746
75,502.62594967589087
76,519.9266865096483
77,463.4571293010829
78,522.1089755688976
79,499.8539960460894
80,747.1836227740964
81,560.1589087716409
82,606.4201044287794
83,443.64655460981453
84,605.2767287753186
85,534.5655237552559
86,573.7258423889365
87,470.9298249652725
88,501.13545545485925
89,496.31766200293004
90,614.1952089324329
91,682.0545181144299
92,672.4607594337225
93,474.121613995697
94,499.9582026766932
95,640.3317743368746
96,625.3905380098057
97,565.4160340568692
98,634.9076185356201
99,534.8955654421237
100,653.4270629024919
101,636.3585076634171
102,511.49063584732346
103,543.7328378196545
104,642.0524634588387
105,489.8907620426426
106,519.482224273587
107,660.0277049837047
108,513.1210609294678
109,579.6711406370277
110,466.8225515227275
111,527.7312538093092
112,433.19839319274024
113,521.3921466776002
114,616.9597395434963
115,579.2265509900438
116,527.365747107916
117,583.9002334746795
118,429.0078459273511
119,535.5090883227301
120,629.9175752647008
121,440.9371778390503
122,650.1640054206085
123,510.69990055065585
124,514.251789922273
125,628.3346308115396
126,463.092345881842
127,518.0810984313636
128,544.3565011395591
129,621.4411066991295
130,607.8566371972095
131,585.4923935659817
132,527.4704818606918
133,484.1048564324198
