,CdS,CrS,NiS,CuS,ZnS,MnS,HgS,AsS,PbS
0,0.05537924553613577,0.4377464654728637,0.7250000836536484,0.6212151941281017,0.4315312076774964,1.237418503749398,0.058849647573549026,0.05720692210443769,3.0414339785698057
1,0.17574334136418968,0.38752990177578484,0.40578155664630533,1.8262925993660604,0.339781161499218,2.2571662337076304,0.030424610766043456,0.1650966270353197,1.8336321250756002
2,0.1679746980566242,1.0495142965691948,0.6345124837225722,0.9778867682553378,0.26424004347305974,2.3390881401546593,0.22376865473620192,0.10479810184971161,0.027606444312364364
3,0.3741806126764769,0.5905187739952111,0.5736817599178573,0.7512108736021476,0.16863834475780354,1.9038371859958505,0.1974746297120516,0.08082131322179903,0.7256032030938155
4,0.8876659073392659,0.2305394871066463,0.17716163692476747,0.9184664113880302,0.4092465277967524,2.045886652903688,0.08953907544662532,0.13491333387745538,0.012572068946591797
5,0.1867013229417857,0.45682977705322225,0.7235431233077263,1.701705737872682,1.233701937785192,2.249915249134543,0.25781879934648394,0.06078700422518312,0.7783770614848531
6,0.4280075815638342,0.34760948501747485,0.5457011343892748,0.05873805019453748,0.571551043428231,2.849860307422781,0.21429567268237437,0.07134112001006623,1.7084226170866235
7,0.26333568366088134,0.1984908069478003,0.7346485493212564,1.5811860399985513,0.2957989265604204,2.353991878504617,0.10945704269677228,0.10324787087076528,1.8787019515592773
8,0.4498311766211453,1.2138330981379712,0.5797455589938267,0.14768749341455822,0.750749351655101,1.0735518534206383,0.21259396474903058,0.0845535401646802,1.7834279029213578
9,0.30789251173169246,0.7819213069196472,0.5303346389905328,0.22469488637580237,0.886604095982395,0.07469447420184827,0.26134353176613745,0.1667680362159287,0.8610091330650169
10,0.01641824650510898,0.44371968719553545,0.5688345679221143,1.449594046005992,0.5284809364153802,1.182314701028786,0.0946391850017359,0.10062242675588944,0.25196883019465055
11,1.2091687032255598,0.1356180010607747,0.5441064468603446,0.5148098957673435,0.016782602802723368,1.6761943557983503,0.15393044314160592,0.145078092206168,0.010175569786056493
12,0.26407566247295294,0.4419744236608475,0.3229976726664465,0.7888615749922,0.543298725963178,1.4393154134864483,0.05679283384349099,0.050857818827874275,0.7847283236015656
13,1.266534621050084,0.6165078288073713,0.5708582820246749,1.4333684697160647,0.1772953635007491,2.913052585339372,0.3446954037650317,0.08922922767327345,0.4837719342048319
14,1.4082094291309393,0.9140995546437944,0.46328880820109153,1.2337353537303941,0.7131481872506658,3.2323065524581143,0.20310912229147574,0.1192994370116943,0.9527192671799851
15,0.3095345346819433,0.9422369095981911,1.2371009259794474,2.0680394028613307,0.3861916175672078,1.6068667607402702,0.11169182122020874,0.11300874314065654,1.1432084466802688
16,1.347949274226447,0.1475398091555022,0.6044415902794475,1.4323424589053027,0.7176380101478737,1.3748243830132454,0.14028496113926714,0.08962152330783196,1.6114907378641774
17,0.03599818948660688,0.6507480602188278,0.20125367418150442,1.9966592420741258,0.35138939950569326,3.0098479265231664,0.05700362025790633,0.06580467725884323,0.8692413441244854
18,0.5664851502387683,0.06019970812494019,0.14620205312412132,1.4594637404887296,0.5685027299897559,1.1522225575963243,0.17332975889289765,0.06470272920304239,1.3733417305335651
19,0.09952890120795402,0.10279850048463723,0.49891725849436397,0.0381472237579803,0.6773768517604286,2.9598845092307897,0.1491730841853116,0.0794533197198994,0.016562515122142574
20,0.5180806056126284,0.26790132374865533,0.32104907571029967,2.159228948886691,0.7081000295832229,2.0467395756560838,0.13075441185615758,0.12335209545632604,2.0675971154361785
21,0.9213559808474623,0.8567600004338922,0.4668635623395826,1.2087770722492783,0.8467648766997263,2.986612531036818,0.04728646717914115,0.1114134335795435,1.70376761703936
22,0.3113872098571271,1.7475777934938659,0.048400682311983745,1.4099042975939304,0.4200782837467774,3.134425203926993,0.22116274166626665,0.09196833361325472,0.6635110854607802
