,TempA,TempB,TempC,TempD,pHA,pHB,pHC,pHD,ECA,ECB,ECC,ECD,DOA,DOB,DOC,DOD,BODA,BODB,BODC,BODD,TNA,TNB,TNC,TND
0,25.685746654381035,25.83856630542444,26.118921645177945,25.948252669333446,7.234229644830871,7.366606593924517,7.307345794314252,7.17769799353814,969.5276702673137,962.1061384068273,964.1875047078629,1028.3991680199465,1.9565650782758566,2.006189626539953,1.9425343923511953,1.965367559173355,31.72120905114414,32.26756526892839,32.164579691288324,31.953743617001656,1.885037438038346,1.89,2.01,1.98
1,25.173121599247303,24.905259094649715,25.586189348275802,25.200630485561135,7.159545328840351,7.1782330334499065,7.295151115227967,7.168157122024172,1023.289323399222,1020.7679046178024,957.0870936831351,1028.4241610509584,1.9370584073416994,2.010915087515483,1.965519026025947,1.9662906688880704,32.01680905018682,31.714279698867536,32.169242629275026,31.923406986409496,1.9468525994986081,1.89,2.01,1.98
2,25.948276499987447,26.055576175160777,25.751784665681303,25.512119221157153,7.159975686400599,7.268732648281359,7.306980140400271,7.240019395534375,972.658879224017,967.750922978511,936.0654948134421,1029.2488863311694,1.9982303061374203,1.9031604922440222,1.9578803536490756,1.9702498375678754,32.10171649602666,32.18251862211337,32.10869998680549,31.99815903935104,1.8992282821460873,1.89,2.01,1.98
3,25.104456040947312,24.899796555311795,26.108007547485716,25.812319589031983,7.184428273679447,7.3425505948044885,7.300295764816274,7.2435219562746065,1012.9939715728046,972.5663673903688,957.6874980562351,951.4978514702962,1.9561380572608609,1.9566339299594728,1.9435809607574193,1.9596705290301062,31.5910172803184,31.73804628745747,32.11355638489116,32.028116973103735,1.9489584249734409,1.89,2.01,1.98
4,26.118348640245166,25.838695461890637,25.580740514076812,25.06662280424447,7.150447996602514,7.274263527783616,7.311212742284297,7.17364954107557,1031.6147833923442,1001.7884346988956,871.7318036048339,1002.3151381463541,1.9641147230771971,1.959595180869263,1.9639033704036786,1.9667425550472282,31.90765818470853,31.807406802141653,32.01175459896576,31.985258528982396,1.908579944189432,1.89,2.01,1.98
5,25.40943026607341,25.78806798307376,25.884869514813023,25.243540254751093,7.158131504213733,7.232541450873095,7.30852353317892,7.16624192239412,1008.7223267345005,1011.1187129614676,863.5274817579808,1031.352399974361,1.9700364075695398,2.0215420389648404,1.9428826997091444,1.9699043657339392,31.6985278680077,32.0135909518941,32.093243192554894,31.941619829863583,1.9197703138379298,1.89,2.01,1.98
6,25.464586347807888,26.023147907400972,25.42285728983522,25.06464376658597,7.2758240313173435,7.19396468836125,7.311319033136745,7.149817633926213,1016.9518319958572,1006.7488712194947,839.7059214575359,1044.3974680334566,1.95884013881955,1.915812348736328,1.9582259089335712,1.9541894506567847,32.046462678045195,32.19474016583508,32.075907469576876,32.035040708637844,1.9274485186139898,1.89,2.01,1.98
7,25.086245630574236,25.773298458305298,25.80155047863012,25.663325811861938,7.211053254600011,7.312952532076094,7.308886906937161,7.153279743475535,1029.6325215313877,1002.8738979915242,917.5067743006184,957.5831367336725,1.9306160548618887,1.932962833204336,1.9644011996681603,1.9663892575527526,31.87890806640252,31.733528734120227,32.135729144227064,32.052338670636146,1.9423298239026425,1.89,2.01,1.98
8,26.1128686171456,25.996675254926476,25.3763084594182,25.881671479832054,7.161756904550242,7.154941926112995,7.296670656085204,7.2175132118942065,955.3727123513056,1056.353784537715,861.5730054633464,967.9735976918549,1.9219208799555243,2.0021164851705797,1.952950283438095,1.9594083937230038,31.87343452499453,32.10768868330432,32.032807510367995,31.98093159261174,1.9024444993146001,1.89,2.01,1.98
9,25.03537662810417,26.37277950425127,25.608188622774627,25.242153032517376,7.230072608703894,7.359514126861635,7.293282805969359,7.2124508271859105,964.9145112363975,1034.2386224218205,920.1574028894718,991.2581202763841,1.9450422794136109,1.9826338977208744,1.9410814959689033,1.9534282602345412,31.848319602867285,32.013187339447306,32.02529481476322,31.88980199347751,1.9634956652037239,1.89,2.01,1.98
