,TempA,TempB,TempC,TempD,pHA,pHB,pHC,pHD,ECA,ECB,ECC,ECD,DOA,DOB,DOC,DOD,BODA,BODB,BODC,BODD,TNA,TNB,TNC,TND
0,27.944837119188612,27.816678627302245,27.851372408748034,27.772082736600403,7.21153000669591,7.191806483406226,7.210932186984293,7.2574785218968385,1134.9846964959293,1289.3205474780038,1326.8486540233957,1303.9375074351144,1.1317294121630381,0.9935887902451328,1.305825097139815,1.3847722274988765,35.41665016004286,37.047298379645994,35.42630165130544,35.24364965293549,2.4258878947536764,2.3234908994645687,2.1816668348798607,2.1768829986700853
1,27.94033389584813,28.095681609539668,27.432055445238273,27.16881114053355,7.228712052269707,7.170556636206451,7.287536613038221,7.194449662796351,1136.1818824761604,1311.2231523157834,1349.514912518372,1303.3103207663949,1.1203942651101555,0.9985944774426734,1.204372295595671,1.1800128120180458,35.2428648063444,37.18547232070452,34.63667883737519,33.63824052932084,2.4454975598901787,2.3105147723968567,2.2854058353878104,2.199034184487714
2,27.727600050744666,27.903109327818278,27.63293740439923,27.841321529267557,7.174050464074603,7.198661691407478,7.217571715240419,7.191230723254547,1142.3255716928834,1301.2695066718788,1329.0822295232438,1298.0882828842193,1.147863562190161,1.071100004413226,1.201688584297835,1.1323244934382808,35.6835823646384,37.00487907908587,34.42560715100429,33.160976932283496,2.371173505073548,2.2184045742762977,2.2054187513702534,2.191250276047251
3,27.630440745086528,28.08375700678132,27.49269617342838,27.68525985677327,7.169199316198645,7.212866412074018,7.25224316166497,7.151205482808336,1153.9422786478285,1314.6316336925736,1321.4620002319546,1295.882099254819,1.1362888180421455,0.9954883707220245,1.2077113593233242,1.088556000253589,34.85567680604318,36.74546071076437,33.52580618875581,32.97445345196018,2.1815791454029263,2.345379155833288,2.1736006414652813,2.1838890820965213
4,27.765248369340043,28.032213967852663,27.43117254566166,27.261891523696253,7.200379102109754,7.156945480137797,7.210774921528085,7.149452551401838,1125.3272984067016,1312.4674189522452,1318.7019219919623,1313.5824104116698,1.1462283094557024,0.9947349860966523,1.043228268380186,1.0991621570794123,34.79964329068202,37.30078889540609,33.37312027784023,35.30268739840471,2.2749761823135417,2.2779928368427806,2.2125805312022933,2.1776983079773853
5,27.5643256633079,27.90414571900814,27.450347089375047,27.754341243951995,7.183470123827984,7.190726091491585,7.224847461333078,7.254315889384599,1127.1538970815138,1289.0601086394156,1311.4401472893433,1301.3649921813305,1.1481784556915469,1.0511899812027878,1.1588528858585432,1.08536225572954,34.64668557553648,36.80541614381231,34.88860259264318,35.47723829331369,2.1940967974533225,2.2617926957894703,2.1703263719336694,2.1802562284934743
6,28.030525764462755,27.934079475119592,27.25443955271881,27.39158377263041,7.156302542817781,7.2032043715738014,7.202705355379361,7.159492898310846,1147.4195484823624,1300.3793634230597,1313.51973702981,1280.8582359028044,1.137632947703092,1.0160625280969195,1.3238542227168257,1.073639748296618,35.19339687552659,35.82212105155361,33.80077618026224,34.532774520524896,2.308613516585336,2.2100409415363265,2.2526690685034305,2.173029480034397
7,27.88864719537074,27.97611502354556,27.329688906025112,27.57499498797264,7.21785227828077,7.181845487001174,7.215530607706107,7.259157283265984,1143.3260890255535,1315.297651620277,1324.603425749643,1291.7548546527619,1.1409804841300384,0.9987789326418173,1.034107589414956,1.3653453847609018,35.29148963417682,36.05267022866781,36.31161329968285,33.15035426376813,2.3778928122514764,2.289822658160375,2.1814450087541877,2.178871074656969
8,27.835813981594693,27.863640043547967,27.532406248924453,27.60367472511253,7.156468743989932,7.188815514562064,7.200095980576117,7.167242983781804,1129.9972874090174,1289.4105386515823,1329.3330576832063,1290.0010256171392,1.1294642677203326,1.0312357121269558,1.0656368611464682,1.3391316711537715,35.48947797541365,35.89537114952857,36.30505215811355,34.16927616281986,2.229023078441192,2.281111028933545,2.189690659936258,2.194843913480653
9,28.01969685122807,27.961863737295307,27.743460627689327,27.836161490801764,7.130070331987175,7.198422971948844,7.252407458650486,7.22705639733401,1124.863700977277,1317.9114342531448,1313.4495315996057,1311.0060744043762,1.1309926645870703,1.024743671902192,1.1613624278792618,1.407277254982337,35.51003324814972,36.88551472088727,34.8571265917584,34.02341332505258,2.2522036587864758,2.2872090708012403,2.1614537050416045,2.1715876282318796
