,TempA,TempB,TempC,TempD,pHA,pHB,pHC,pHD,ECA,ECB,ECC,ECD,DOA,DOB,DOC,DOD,BODA,BODB,BODC,BODD,TNA,TNB,TNC,TND
0,21.249288453525644,21.137519445089282,21.6180517185142,21.26759103415092,8.457699519815762,8.213267908136313,8.31077143254937,8.517747471907505,1849.080918478369,1754.194712073013,1747.1195130853496,1788.1431808496554,2.6263266066731035,2.6485129589829888,2.5861153429379122,2.600537052699222,27.8133446238555,27.510536810722247,27.643633211290314,27.749034029757695,1.1061463347031026,1.248354019845992,1.1116888501672266,1.105979089906904
1,21.527634811223585,21.9235400697144,21.440181869075325,21.307167470534058,8.46013389184663,8.232560429283593,8.31286660446146,8.49758375776529,1810.758640765314,1774.5913611976355,1741.8501354870848,1759.5255055127498,2.5755012641923987,2.680952416399302,2.6223932233624754,2.5645594283674864,27.84382801199746,28.01986875594164,27.867901314895718,27.91538600031941,1.270914905960028,1.181401129561541,1.1316851944303836,1.1108231846492305
2,21.187027679990862,21.636597113246207,21.65678446753239,21.435492400427133,8.297567960370065,8.229910360097987,8.313258462904589,8.520878424814807,1844.26693735332,1766.4021423101617,1735.1921732941055,1765.4359630153003,2.5301414289620703,2.6735211768444147,2.5938466661228734,2.659569051781771,27.864936352694087,27.871554581359923,27.757096283710133,27.820194802266908,1.0838349929911697,1.0682682420442884,1.1634642196987621,1.1818261374339334
3,21.524501769188674,20.831169032747795,21.217762966167985,21.157609674130434,8.289548525822235,8.262764749131989,8.252950230055282,8.513593613452057,1833.8379348326127,1781.8723167185358,1746.4340742343477,1779.267884542952,2.5058644480164745,2.4681848083955567,2.5429929392717536,2.5962754312929324,27.83795252158991,27.212597185410893,27.87590698827218,27.83736196750431,1.1673231592956645,1.3052028783380405,1.151539663350986,1.1678976664265281
4,21.240873423012168,21.149286304335487,21.494684248023507,21.289135091767324,8.460990801758614,8.316496380379487,8.251453420117608,8.54427870918447,1834.3108712713938,1752.2710328716325,1741.6626224555157,1765.5139777263698,2.6179596923135344,2.4559038988468878,2.5355617757259323,2.6148710668648842,27.707367835139635,27.40584124760017,27.75865451848694,27.761124723483842,1.1032550904069893,1.2657377329141792,1.1915909089421817,1.2381277357786276
5,21.33851071311586,21.970142264717783,21.652747895753734,20.97071928710047,8.339322040946046,8.281892213262326,8.27967871453413,8.498087539578464,1852.1124326727975,1768.159866413971,1752.383288007403,1768.3217620867006,2.649640603913779,2.6173373720578534,2.5459849446958858,2.66406122261314,27.705607306183154,27.41228292660174,27.73336395325872,27.95061752137702,1.2700548977279464,1.0524767757420315,1.1211358745337174,1.172864088498386
6,21.092604773297147,21.771623030216432,21.42493940997572,21.074043423133705,8.465974619678326,8.189668456098678,8.317559881292265,8.512072715952332,1845.020662543533,1782.3914229927439,1746.5013600144387,1765.6169136672931,2.6036651319674506,2.4571886427220013,2.5757537845221252,2.612885117504953,27.623129093155487,27.194208764255848,27.933331021626408,27.867605135685935,1.2159125578503576,1.0990098183582016,1.1049202942897762,1.1238948290819066
7,21.033698834706904,21.304355007219993,21.381835103398863,21.42780870333977,8.277758907177185,8.265384740896964,8.307024628052224,8.520182148564684,1840.3161261585333,1767.5389785027164,1753.9426322450784,1777.4405009535305,2.621862696751955,2.70878198193565,2.614411932822737,2.545153435882245,27.99757918626098,27.33711775171535,27.67150855975815,27.894310243464005,1.1609729811126035,1.0012093113079248,1.1980714882344923,1.1377967921591894
8,21.668216539960298,21.462208776380226,21.581616826210876,21.248380299650485,8.345597457453607,8.219404231222933,8.316702198256596,8.502939733628077,1835.6907033954094,1770.914682219415,1742.632742466351,1771.4424091935907,2.510084504755932,2.6385213170632964,2.5439396566465886,2.577288170830506,27.77677489149439,27.42404545778565,27.70885562326892,28.007766422228304,1.120570704893491,1.2321756371280514,1.1341336509569189,1.1223854058874085
9,21.123518000766808,21.528687164312174,21.33680224091016,21.338514952391854,8.345199127778441,8.279377738344667,8.309975297551503,8.52859165060459,1833.1112875358194,1749.0319182113012,1737.7065018687474,1780.0279172567477,2.518950780585584,2.6247266729641425,2.580481160115768,2.6750899286179677,27.96316595800124,27.344667594415032,27.81132990087022,28.068448232991916,1.0619001007587814,1.2531457779274735,1.0921413225840881,1.2200859821437675
10,21.291384178135523,20.665274360868956,21.372748192556966,21.010139262749163,8.469240958051165,8.22608442053598,8.2701511493642,8.55620920151968,1843.0438497321943,1756.803077174423,1755.785001855673,1789.9232518087372,2.640636030192632,2.496720328727521,2.5381139976857217,2.605123928624833,27.65556484397514,27.7265893110424,27.78464160271984,28.044285470247843,1.1908746216580326,1.2556844052890783,1.1190116061677469,1.1140443510110571
11,21.684437760544753,21.254744852630413,21.45970521449294,21.01151233379612,8.416899582617518,8.26677404547815,8.319819903730226,8.51014327095719,1814.1282563875486,1750.8648256952954,1755.070811141926,1771.3877672436936,2.5363855446759755,2.731185624923392,2.5387387221009967,2.6219112602591963,27.711894067257674,28.06639156772633,27.908780347154668,27.756640695081206,1.069729070307563,1.222555726657655,1.091675969656384,1.2020072302061924
12,21.738416047787364,21.1983821745368,21.40678607645611,21.427377731439922,8.308493332796205,8.247259076988422,8.311165789750914,8.49524278039027,1844.8296523618415,1751.6076126624248,1751.9688756172202,1779.709408770777,2.5920722157005134,2.5951784999412384,2.578721485554564,2.6162845627557267,28.07470321625161,27.92051852344929,27.9146485642042,27.98643566697081,1.182151477270237,1.183614049130156,1.1421641163713612,1.1166258173726114
13,21.600599275464916,21.660201945008986,21.143357818944363,20.942651314959175,8.336032800527617,8.179229698061695,8.315573370420195,8.495753429720343,1825.538489829378,1769.9180776919875,1746.6965178047992,1780.4352161380061,2.5626504257159337,2.711967660088626,2.5506493687743688,2.67440154216514,27.869581837561377,27.752499392601365,27.67129670555068,27.948919164262804,1.0556424448359716,1.0070365585795935,1.1422186712154672,1.2420090052001873
14,21.473564418131136,21.662515375946708,21.34829472935332,21.18436288024342,8.411864803805562,8.216344774924682,8.312829708163916,8.52871536947743,1828.132491121116,1777.3455930329665,1733.6378392689053,1786.6992562820105,2.547603094382654,2.512696905275798,2.5986390104442707,2.676516766790636,27.602126615739085,27.183739999176357,27.814276990142357,27.96847910155735,1.2778391022810136,1.1249754038000601,1.1269997406589358,1.129800435963787
