,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,21.10033500196558,20.560711868783528,20.04132955960518,20.50454834143749,21.137519445089282,22.286062308585173,25.228919653061592,27.089212370510253,30.239628485607376,32.31108042666344,32.39296589205941,31.012102167637977,29.610111531303982,28.812980244053318,27.816678627302245,27.109239973789546,26.892586057037562,25.83856630542444,24.39553407440579,23.968525570041944,22.825346237363448,22.590923779276157,21.71293724415653
1,20.935008259118963,20.451790808532177,20.104414184495464,20.313614739803892,21.9235400697144,22.3729220459895,26.51423876150903,27.349694699666827,30.93876242545214,31.629421989585243,32.244784055956224,31.45778844215584,29.278014238395823,28.778361932480273,28.095681609539668,27.4185053059919,26.501052281210328,24.905259094649715,24.777238395669393,23.971147384119636,23.007653690544082,22.769136081076827,21.933307291032033
2,20.941035289053985,20.2439427905526,20.15440794744548,20.598198290459678,21.636597113246207,23.87545801004954,26.446947652706267,28.301120596287735,30.99352908958082,32.444959191135965,32.58805304325923,30.652324180928996,29.294624255696856,28.868284594523136,27.903109327818278,27.773792264044587,26.561119815717962,26.055576175160777,24.422356439066295,24.21600257460867,23.118402925123988,22.118848130003446,21.833732735635795
3,21.18613195801605,20.32282299701218,20.10173036276084,20.47842683607501,20.831169032747795,24.41949208537826,26.27188143130881,27.62780023299221,30.997589117466042,32.19931302493636,32.49538744753292,32.09179844295064,30.069228082996602,28.40933025421929,28.08375700678132,27.296568422556845,26.814021112298352,24.899796555311795,24.59017132051285,23.97210523162175,22.83571283299759,22.50695741278845,22.099747130437347
4,20.86732057186236,20.281467118780142,20.13835356485435,20.054578179782588,21.149286304335487,24.160067328284082,25.675882363707515,28.58833633199457,30.49752580690204,31.525881913421163,32.44409504952851,31.721684304192898,29.287809616474924,28.513274861988464,28.032213967852663,27.788825161011985,26.63505209489197,25.838695461890637,24.780269820349965,23.497486729455694,23.042004406857313,22.434609118854354,22.0074705360275
5,20.9461123882707,20.316992257805975,20.191767756403898,20.085088931983762,21.970142264717783,23.875609273447086,26.12435575807726,28.48352020199587,29.70818476270641,31.984488607464105,32.61501066054344,32.03408053739142,29.476152030907485,28.75319804529407,27.90414571900814,27.615491794097945,26.611366928026563,25.78806798307376,24.634312610480546,23.604052045896346,22.92553071341768,22.407997276482842,22.032313804879273
6,21.051471863131738,20.35102663653055,20.091044699038225,20.21390156825692,21.771623030216432,23.49180344269298,25.65054673312923,27.410781152198943,31.357666291780976,31.55498537611678,32.63665480964207,31.97264124278068,30.005229152398645,28.105739713517103,27.934079475119592,27.556834780667955,26.92460518559056,26.023147907400972,24.791029193686192,23.663288033257825,22.909647358864902,22.57404953963913,22.01145819907119
7,21.04841585675146,20.233301443230307,20.09891195926486,20.258539596957004,21.304355007219993,22.81360583442127,26.890085325679106,28.21243477024661,29.94563939958274,31.603607357071578,32.68291553547753,32.011365805640125,29.930882217452275,28.383976496157533,27.97611502354556,27.26913564253283,26.78198764533452,25.773298458305298,24.70854036894429,24.01014359426266,23.017510075036338,22.242018383892983,22.012113423525633
8,20.9101342519227,20.793643158930063,20.114691980961602,20.298747875211774,21.462208776380226,23.017418899207264,25.916495577872535,27.073161939434506,29.707172607483088,31.899510330479245,32.31596287247422,31.92005433192329,29.89889546692545,28.301960634747278,27.863640043547967,27.494693825744264,26.802198913843228,25.996675254926476,24.765045306020212,23.214566716277247,22.97608561597284,22.25153804026208,21.7429319416334
9,21.01929608502392,20.766873552416744,20.14808180810041,20.267295023049876,21.528687164312174,22.730267092099258,26.160850226392412,28.853248566252123,30.39729756386157,31.938535827604756,32.534621429144146,30.796825127712797,30.096594564184784,28.414131505567457,27.961863737295307,27.45878355686659,26.86974254056158,26.37277950425127,24.351836145532214,24.25509708964477,22.86161238651507,22.230361059758092,21.98986664981347
10,20.966023190291278,20.26828834081389,20.05393068927905,20.425379873788383,20.665274360868956,23.876092771753676,25.051722074986554,28.79250682529155,29.225125604827134,31.784318067834008,32.69455011485754,32.18459382642601,29.122709878476652,28.111162889374555,27.81338505842582,27.596548981060337,26.923497688530976,25.962453787802886,24.581482145460633,24.19326953233955,23.065739819178525,22.133441163646975,21.956243972439875
11,20.90085266855835,20.376654217643065,20.041058059560612,20.090553936201026,21.254744852630413,23.476843377253374,26.70822015031244,28.351320116136733,30.663481915341922,32.5519224889012,32.54038072043701,31.683623132561163,29.00959610325923,28.68505403280489,27.973618010635157,27.728372767685986,26.843274872289744,25.89471757789636,24.43115565850366,23.34947382121924,22.950299861781453,22.785803795054502,21.90397849564295
12,20.832384491201374,20.718782483501695,20.06545540652229,20.02402274525165,21.1983821745368,23.71122076475541,25.309012028116143,28.672397737271424,28.948169037654637,32.56106877102598,32.52703234308622,31.216901625785276,30.494153314380647,28.8458594975132,27.843142713901898,27.472442070538822,26.90281111451159,25.47456486059923,24.356013399953117,24.09177566770474,23.092862342724597,22.45791613772182,21.989758541525582
13,20.94167564880061,20.475205607587192,20.166076528441906,20.444182637785797,21.660201945008986,22.12838111397741,25.588711168173273,28.544932381341376,29.100823374822916,31.9586440048207,32.56724273368565,30.943544634274545,29.27430076077308,28.875143304920726,28.053599154885504,27.150652649820742,26.972317521351275,25.979907390715454,24.33373267942796,23.242397186521547,23.049156972609016,22.314253783536902,21.995540225939973
14,21.194251343536916,20.783248180361028,20.19291501930449,20.29935547992974,21.662515375946708,24.185391811529854,24.851001887269366,27.61722779985082,29.871359693247488,32.07002404582048,32.59460941592717,31.83986957714023,30.37763794926815,28.879624261414186,27.849534626756117,27.65931209475671,26.774214462857714,25.547321041722917,24.720164721108798,23.742203898219124,23.061179644403488,22.67639748476967,21.937170724394747
